NL Site Number,File Start Date,File End Date,File Start Time,File End Time,File Severity,Average Length,File Duration,Hectometer Head,Hectometer Tail,Route Letter,Route Number,Route Description,Hectometering Direction,Head Road Section From,Head Road Section To,Trajectory From,Trajectory To,Cause Ground Detail,Cause Progression,Cause 1,Cause 2,Cause 3,Cause 4,Month
3300350,2022-11-30,2022-11-30,16:02:30,16:07:00,9450.0,2100000.0,"4,500",158.6,156.5,A,2,A2,ascending,Batadorp,De Hogt,Eindhoven,Maastricht,rush hour traffic jam (no cause reported),VWM 4,Rush Hour Traffic Jam (No Cause Reported),No Cause Reported,Crowd or Busyness,High Intensity,10
3298476,2022-11-29,2022-11-29,10:07:28,11:13:10,234875.0,3575000.0,"65,700",161.2,159.2,A,2,A2,ascending,Batadorp,De Hogt,Eindhoven,Maastricht,traffic enclosed between exit and incident,VWM 28,Verkeer ingesloten tussen afrit en incident,Incident,Incident,Incident,10
3299239,2022-11-29,2022-11-29,17:16:29,17:30:02,30818.0,2274000.0,"13,550",160.6,158.5,N,2,N2,ascending,Eindhoven-Centrum,Meerhoven-Zuid,Batadorp,Leenderheide,rush hour traffic jam (no cause reported),VWM 14,Rush Hour Traffic Jam (No Cause Reported),No Cause Reported,Crowd or Busyness,High Intensity,10
3300352,2022-11-30,2022-11-30,16:02:30,16:04:00,3150.0,2100000.0,"1,500",160.8,158.7,N,2,N2,ascending,Eindhoven-Centrum,Meerhoven-Zuid,Batadorp,Leenderheide,rush hour traffic jam (no cause reported),VWM 2,Rush Hour Traffic Jam (No Cause Reported),No Cause Reported,Crowd or Busyness,High Intensity,10
3300816,2022-11-30,2022-11-30,17:18:30,17:55:03,103353.0,2828000.0,"36,550",158.0,155.9,A,2,A2,ascending,Batadorp,De Hogt,Eindhoven,Maastricht,rush hour traffic jam (no cause reported),VWM 37,Rush Hour Traffic Jam (No Cause Reported),No Cause Reported,Crowd or Busyness,High Intensity,10
3298006,2022-11-29,2022-11-29,08:16:28,08:24:02,33042.0,4367000.0,"7,567",159.7,155.1,A,50,A50,ascending,Heteren,Rijnbrug,Oss,Arnhem,rush hour traffic jam (no cause reported),VWM 8,Rush Hour Traffic Jam (No Cause Reported),No Cause Reported,Crowd or Busyness,High Intensity,10
3298486,2022-11-29,2022-11-29,10:14:28,11:19:21,386256.0,5953000.0,"64,883",161.2,159.1,N,2,N2,ascending,Eindhoven-Centrum,Meerhoven-Zuid,Batadorp,Leenderheide,burning (s),VWM 9,Burning Vehicle(s),Defective Vehicle,Incident (Stranded Vehicle),Incident,10
3299914,2022-11-30,2022-11-30,08:33:29,08:36:02,7990.0,3133000.0,"2,550",160.4,157.1,N,2,N2,ascending,Eindhoven-Centrum,Meerhoven-Zuid,Batadorp,Leenderheide,rush hour traffic jam (no cause reported),VWM 3,Rush Hour Traffic Jam (No Cause Reported),No Cause Reported,Crowd or Busyness,High Intensity,10
3300158,2022-11-30,2022-11-30,12:48:29,14:01:00,152285.0,2100000.0,"72,517",157.4,155.3,A,50,A50,ascending,Valburg,Heteren,Oss,Arnhem,traffic jam outside rush hour (no cause reported),VWM 73,Off-Peak Traffic Jam (No Cause Reported),No Cause Reported,Crowd or Busyness,High Intensity,10
3298497,2022-11-29,2022-11-29,11:09:29,11:38:14,119093.0,4142000.0,"28,750",161.2,157.4,A,2,A2,ascending,Batadorp,De Hogt,Eindhoven,Maastricht,clearance work,VWM 25,Cleanup Operations,Opruimwerkzaamheden,Incident (Cleanup Operations),Incident,10
3298504,2022-11-29,2022-11-29,11:19:51,11:23:40,19083.0,5000000.0,"3,817",161.0,156.0,A,2,A2,ascending,Batadorp,De Hogt,Eindhoven,Maastricht,traffic jam outside rush hour (no cause reported),VWM 4,Off-Peak Traffic Jam (No Cause Reported),No Cause Reported,Crowd or Busyness,High Intensity,10
3298515,2022-11-29,2022-11-29,11:38:14,13:50:06,627040.0,4755000.0,"131,867",161.2,156.4,A,2,A2,ascending,Batadorp,De Hogt,Eindhoven,Maastricht,clearance work,VWM 46,Cleanup Operations,Opruimwerkzaamheden,Incident (Cleanup Operations),Incident,10
3299066,2022-11-29,2022-11-29,16:34:29,16:39:00,17677.0,3914000.0,"4,517",161.0,156.7,A,2,A2,ascending,Batadorp,De Hogt,Eindhoven,Maastricht,rush hour traffic jam (no cause reported),VWM 5,Rush Hour Traffic Jam (No Cause Reported),No Cause Reported,Crowd or Busyness,High Intensity,10
3300218,2022-11-30,2022-11-30,14:54:28,15:43:51,188297.0,3813000.0,"49,383",161.3,158.2,A,2,A2,ascending,Batadorp,De Hogt,Eindhoven,Maastricht,defective truck (s),VWM 7,Defective Truck(s),Defective Truck,Incident (Stranded Vehicle),Incident,10
3298540,2022-11-29,2022-11-29,12:39:29,13:00:05,54510.0,2646000.0,"20,600",161.2,158.4,N,2,N2,ascending,Eindhoven-Centrum,Meerhoven-Zuid,Batadorp,Leenderheide,traffic jam outside rush hour (no cause reported),VWM 21,Off-Peak Traffic Jam (No Cause Reported),No Cause Reported,Crowd or Busyness,High Intensity,10
3300369,2022-11-30,2022-11-30,16:07:30,16:16:00,20648.0,2429000.0,"8,500",158.9,156.3,A,2,A2,ascending,Batadorp,De Hogt,Eindhoven,Maastricht,rush hour traffic jam (no cause reported),VWM 8,Rush Hour Traffic Jam (No Cause Reported),No Cause Reported,Crowd or Busyness,High Intensity,10
3298553,2022-11-29,2022-11-29,13:08:29,13:27:00,44662.0,2412000.0,"18,517",161.2,158.6,N,2,N2,ascending,Eindhoven-Centrum,Meerhoven-Zuid,Batadorp,Leenderheide,traffic jam outside rush hour (no cause reported),VWM 19,Off-Peak Traffic Jam (No Cause Reported),No Cause Reported,Crowd or Busyness,High Intensity,10
3301046,2022-11-30,2022-11-30,17:57:29,18:01:01,7387.0,2091000.0,"3,533",158.3,156.3,A,2,A2,ascending,Batadorp,De Hogt,Eindhoven,Maastricht,rush hour traffic jam (no cause reported),VWM 4,Rush Hour Traffic Jam (No Cause Reported),No Cause Reported,Crowd or Busyness,High Intensity,10
3299705,2022-11-30,2022-11-30,07:56:27,07:59:00,5937.0,2328000.0,"2,550",157.5,155.1,N,2,N2,ascending,A58: Batadorp/Randweg N2,Eindhoven-Airport,Batadorp,Leenderheide,rush hour traffic jam (no cause reported),VWM 3,Rush Hour Traffic Jam (No Cause Reported),No Cause Reported,Crowd or Busyness,High Intensity,10
3299676,2022-11-30,2022-11-30,07:50:27,07:52:00,3100.0,2000000.0,"1,550",157.2,155.2,N,2,N2,ascending,A58: Batadorp/Randweg N2,Eindhoven-Airport,Batadorp,Leenderheide,rush hour traffic jam (no cause reported),VWM 2,Rush Hour Traffic Jam (No Cause Reported),No Cause Reported,Crowd or Busyness,High Intensity,10
3298623,2022-11-29,2022-11-29,15:07:29,15:11:00,8295.0,2359000.0,"3,517",160.0,157.5,A,2,A2,ascending,Batadorp,De Hogt,Eindhoven,Maastricht,rush hour traffic jam (no cause reported),VWM 4,Rush Hour Traffic Jam (No Cause Reported),No Cause Reported,Crowd or Busyness,High Intensity,10
3299114,2022-11-29,2022-11-29,16:44:29,18:10:01,359355.0,4201000.0,"85,533",160.1,155.6,A,2,A2,ascending,Batadorp,De Hogt,Eindhoven,Maastricht,rush hour traffic jam (no cause reported),VWM 86,Rush Hour Traffic Jam (No Cause Reported),No Cause Reported,Crowd or Busyness,High Intensity,10
3299025,2022-11-29,2022-11-29,16:27:31,16:33:00,20820.0,3797000.0,"5,483",160.9,157.1,A,2,A2,ascending,Batadorp,De Hogt,Eindhoven,Maastricht,rush hour traffic jam (no cause reported),VWM 5,Rush Hour Traffic Jam (No Cause Reported),No Cause Reported,Crowd or Busyness,High Intensity,10
3298075,2022-11-29,2022-11-29,08:25:30,08:27:00,3300.0,2200000.0,"1,500",159.6,157.4,A,50,A50,ascending,Heteren,Rijnbrug,Oss,Arnhem,rush hour traffic jam (no cause reported),VWM 2,Rush Hour Traffic Jam (No Cause Reported),No Cause Reported,Crowd or Busyness,High Intensity,10
3298854,2022-11-29,2022-11-29,16:01:32,16:04:00,6843.0,2774000.0,"2,467",160.4,157.7,A,2,A2,ascending,Batadorp,De Hogt,Eindhoven,Maastricht,rush hour traffic jam (no cause reported),VWM 2,Rush Hour Traffic Jam (No Cause Reported),No Cause Reported,Crowd or Busyness,High Intensity,10
3292897,2022-11-24,2022-11-24,17:57:29,18:04:01,17620.0,2697000.0,"6,533",157.7,155.6,A,2,A2,ascending,Batadorp,De Hogt,Eindhoven,Maastricht,rush hour traffic jam (no cause reported),VWM 7,Rush Hour Traffic Jam (No Cause Reported),No Cause Reported,Crowd or Busyness,High Intensity,10
3293918,2022-11-25,2022-11-25,15:42:30,15:44:00,3450.0,2300000.0,"1,500",160.9,158.6,N,2,N2,ascending,Eindhoven-Centrum,Meerhoven-Zuid,Batadorp,Leenderheide,rush hour traffic jam (no cause reported),VWM 2,Rush Hour Traffic Jam (No Cause Reported),No Cause Reported,Crowd or Busyness,High Intensity,10
3295498,2022-11-28,2022-11-28,07:23:26,07:48:18,78498.0,3157000.0,"24,867",159.2,156.9,A,50,A50,ascending,Valburg,Heteren,Oss,Arnhem,accident (len),VWM 2,Accidents,Accident,Accident,Accident,10
3295834,2022-11-28,2022-11-28,08:00:28,08:03:02,6673.0,2600000.0,"2,567",159.2,156.6,N,2,N2,ascending,Eindhoven-Airport,Eindhoven-Centrum,Batadorp,Leenderheide,rush hour traffic jam (no cause reported),VWM 3,Rush Hour Traffic Jam (No Cause Reported),No Cause Reported,Crowd or Busyness,High Intensity,10
3291375,2022-11-24,2022-11-24,09:28:27,09:31:00,5185.0,2033000.0,"2,550",158.4,156.4,A,2,A2,ascending,Batadorp,De Hogt,Eindhoven,Maastricht,rush hour traffic jam (no cause reported),VWM 3,Rush Hour Traffic Jam (No Cause Reported),No Cause Reported,Crowd or Busyness,High Intensity,10
3293758,2022-11-25,2022-11-25,15:19:29,15:35:03,38288.0,2460000.0,"15,567",160.9,158.3,N,2,N2,ascending,Eindhoven-Centrum,Meerhoven-Zuid,Batadorp,Leenderheide,rush hour traffic jam (no cause reported),VWM 16,Rush Hour Traffic Jam (No Cause Reported),No Cause Reported,Crowd or Busyness,High Intensity,10
3294082,2022-11-25,2022-11-25,16:04:30,16:08:00,8360.0,2389000.0,"3,500",160.8,158.3,N,2,N2,ascending,Eindhoven-Centrum,Meerhoven-Zuid,Batadorp,Leenderheide,rush hour traffic jam (no cause reported),VWM 4,Rush Hour Traffic Jam (No Cause Reported),No Cause Reported,Crowd or Busyness,High Intensity,10
3294615,2022-11-25,2022-11-25,17:11:30,17:33:00,60683.0,2822000.0,"21,500",158.1,156.0,A,2,A2,ascending,Batadorp,De Hogt,Eindhoven,Maastricht,rush hour traffic jam (no cause reported),VWM 22,Rush Hour Traffic Jam (No Cause Reported),No Cause Reported,Crowd or Busyness,High Intensity,10
3295952,2022-11-28,2022-11-28,08:15:27,08:20:02,11580.0,2527000.0,"4,583",159.7,157.3,A,50,A50,ascending,Heteren,Rijnbrug,Oss,Arnhem,rush hour traffic jam (no cause reported),VWM 5,Rush Hour Traffic Jam (No Cause Reported),No Cause Reported,Crowd or Busyness,High Intensity,10
3295747,2022-11-28,2022-11-28,07:51:27,07:53:01,3133.0,2000000.0,"1,567",157.8,155.8,A,2,A2,ascending,Batadorp,De Hogt,Eindhoven,Maastricht,rush hour traffic jam (no cause reported),VWM 2,Rush Hour Traffic Jam (No Cause Reported),No Cause Reported,Crowd or Busyness,High Intensity,10
3296169,2022-11-28,2022-11-28,08:45:29,08:53:00,17250.0,2295000.0,"7,517",159.7,157.6,A,50,A50,ascending,Heteren,Rijnbrug,Oss,Arnhem,rush hour traffic jam (no cause reported),VWM 8,Rush Hour Traffic Jam (No Cause Reported),No Cause Reported,Crowd or Busyness,High Intensity,10
3293560,2022-11-25,2022-11-25,14:34:29,16:49:06,428200.0,3181000.0,"134,617",158.1,155.9,A,2,A2,ascending,Batadorp,De Hogt,Eindhoven,Maastricht,accident (len),VWM 7,Accidents,Accident,Accident,Accident,10
3293932,2022-11-25,2022-11-25,15:44:29,15:46:00,3185.0,2100000.0,"1,517",160.7,158.6,N,2,N2,ascending,Eindhoven-Centrum,Meerhoven-Zuid,Batadorp,Leenderheide,rush hour traffic jam (no cause reported),VWM 2,Rush Hour Traffic Jam (No Cause Reported),No Cause Reported,Crowd or Busyness,High Intensity,10
3295366,2022-11-28,2022-11-28,06:57:25,06:59:00,3325.0,2100000.0,"1,583",159.4,157.3,A,2,A2,ascending,Batadorp,De Hogt,Eindhoven,Maastricht,rush hour traffic jam (no cause reported),VWM 2,Rush Hour Traffic Jam (No Cause Reported),No Cause Reported,Crowd or Busyness,High Intensity,10
3295855,2022-11-28,2022-11-28,08:02:28,08:12:01,26727.0,2799000.0,"9,550",159.3,156.3,N,2,N2,ascending,Eindhoven-Airport,Eindhoven-Centrum,Batadorp,Leenderheide,rush hour traffic jam (no cause reported),VWM 10,Rush Hour Traffic Jam (No Cause Reported),No Cause Reported,Crowd or Busyness,High Intensity,10
3292624,2022-11-24,2022-11-24,17:27:29,17:30:03,5903.0,2300000.0,"2,567",160.8,158.5,N,2,N2,ascending,Eindhoven-Centrum,Meerhoven-Zuid,Batadorp,Leenderheide,rush hour traffic jam (no cause reported),VWM 3,Rush Hour Traffic Jam (No Cause Reported),No Cause Reported,Crowd or Busyness,High Intensity,10
3293901,2022-11-25,2022-11-25,15:40:30,15:42:00,3450.0,2300000.0,"1,500",160.8,158.5,N,2,N2,ascending,Eindhoven-Centrum,Meerhoven-Zuid,Batadorp,Leenderheide,rush hour traffic jam (no cause reported),VWM 2,Rush Hour Traffic Jam (No Cause Reported),No Cause Reported,Crowd or Busyness,High Intensity,10
3294327,2022-11-25,2022-11-25,16:35:30,16:45:02,29845.0,3131000.0,"9,533",160.9,158.1,N,2,N2,ascending,Eindhoven-Centrum,Meerhoven-Zuid,Batadorp,Leenderheide,rush hour traffic jam (no cause reported),VWM 10,Rush Hour Traffic Jam (No Cause Reported),No Cause Reported,Crowd or Busyness,High Intensity,10
3294419,2022-11-25,2022-11-25,16:45:30,16:52:02,20147.0,3084000.0,"6,533",160.6,158.2,N,2,N2,ascending,Eindhoven-Centrum,Meerhoven-Zuid,Batadorp,Leenderheide,rush hour traffic jam (no cause reported),VWM 7,Rush Hour Traffic Jam (No Cause Reported),No Cause Reported,Crowd or Busyness,High Intensity,10
3295521,2022-11-28,2022-11-28,07:25:26,07:54:02,92787.0,3244000.0,"28,600",157.6,155.4,A,59,A59,ascending,Oss-Oost,Paalgraven,'s-Hertogenbosch,Oss,rush hour traffic jam (no cause reported),VWM 29,Rush Hour Traffic Jam (No Cause Reported),No Cause Reported,Crowd or Busyness,High Intensity,10
3295819,2022-11-28,2022-11-28,07:58:28,08:00:03,2058.0,1300000.0,"1,583",157.6,156.3,A,59,A59,ascending,Oss-Oost,Paalgraven,'s-Hertogenbosch,Oss,rush hour traffic jam (no cause reported),VWM 2,Rush Hour Traffic Jam (No Cause Reported),No Cause Reported,Crowd or Busyness,High Intensity,10
3297107,2022-11-28,2022-11-28,17:28:30,17:40:02,34080.0,2955000.0,"11,533",159.3,157.1,A,15,A15,ascending,Valburg,Elst,Gorinchem,Nijmegen,rush hour traffic jam (no cause reported),VWM 12,Rush Hour Traffic Jam (No Cause Reported),No Cause Reported,Crowd or Busyness,High Intensity,10
3293347,2022-11-25,2022-11-25,10:00:27,10:05:02,11757.0,2565000.0,"4,583",161.2,158.2,A,2,A2,ascending,Batadorp,De Hogt,Eindhoven,Maastricht,traffic jam outside rush hour (no cause reported),VWM 5,Off-Peak Traffic Jam (No Cause Reported),No Cause Reported,Crowd or Busyness,High Intensity,10
3293869,2022-11-25,2022-11-25,15:36:29,15:40:01,9342.0,2644000.0,"3,533",161.0,158.2,N,2,N2,ascending,Eindhoven-Centrum,Meerhoven-Zuid,Batadorp,Leenderheide,rush hour traffic jam (no cause reported),VWM 4,Rush Hour Traffic Jam (No Cause Reported),No Cause Reported,Crowd or Busyness,High Intensity,10
3295864,2022-11-28,2022-11-28,08:03:28,08:07:00,10000.0,2830000.0,"3,533",159.7,157.3,A,50,A50,ascending,Heteren,Rijnbrug,Oss,Arnhem,rush hour traffic jam (no cause reported),VWM 4,Rush Hour Traffic Jam (No Cause Reported),No Cause Reported,Crowd or Busyness,High Intensity,10
3296997,2022-11-28,2022-11-28,17:12:31,17:17:00,12403.0,2767000.0,"4,483",159.5,156.4,A,2,A2,ascending,Batadorp,De Hogt,Eindhoven,Maastricht,rush hour traffic jam (no cause reported),VWM 4,Rush Hour Traffic Jam (No Cause Reported),No Cause Reported,Crowd or Busyness,High Intensity,10
3292543,2022-11-24,2022-11-24,17:21:29,17:24:01,5790.0,2286000.0,"2,533",158.3,155.9,A,1,A1,ascending,Hengelo,Hengelo-Noord,Hengelo,Duitse grens,rush hour traffic jam (no cause reported),VWM 3,Rush Hour Traffic Jam (No Cause Reported),No Cause Reported,Crowd or Busyness,High Intensity,10
3294052,2022-11-25,2022-11-25,16:00:30,16:02:00,4050.0,2700000.0,"1,500",161.0,158.3,N,2,N2,ascending,Eindhoven-Centrum,Meerhoven-Zuid,Batadorp,Leenderheide,rush hour traffic jam (no cause reported),VWM 2,Rush Hour Traffic Jam (No Cause Reported),No Cause Reported,Crowd or Busyness,High Intensity,10
3294114,2022-11-25,2022-11-25,16:08:30,16:13:01,10945.0,2423000.0,"4,517",160.8,158.3,N,2,N2,ascending,Eindhoven-Centrum,Meerhoven-Zuid,Batadorp,Leenderheide,rush hour traffic jam (no cause reported),VWM 5,Rush Hour Traffic Jam (No Cause Reported),No Cause Reported,Crowd or Busyness,High Intensity,10
3294177,2022-11-25,2022-11-25,16:17:30,16:20:03,6755.0,2649000.0,"2,550",160.8,158.1,N,2,N2,ascending,Eindhoven-Centrum,Meerhoven-Zuid,Batadorp,Leenderheide,rush hour traffic jam (no cause reported),VWM 3,Rush Hour Traffic Jam (No Cause Reported),No Cause Reported,Crowd or Busyness,High Intensity,10
3295456,2022-11-28,2022-11-28,07:17:26,07:23:01,15355.0,2750000.0,"5,583",161.7,158.9,A,50,A50,ascending,Heteren,Rijnbrug,Oss,Arnhem,rush hour traffic jam (no cause reported),VWM 6,Rush Hour Traffic Jam (No Cause Reported),No Cause Reported,Crowd or Busyness,High Intensity,10
3297586,2022-11-29,2022-11-29,07:29:27,07:43:01,32635.0,2406000.0,"13,567",157.6,156.0,A,59,A59,ascending,Oss-Oost,Paalgraven,'s-Hertogenbosch,Oss,rush hour traffic jam (no cause reported),VWM 14,Rush Hour Traffic Jam (No Cause Reported),No Cause Reported,Crowd or Busyness,High Intensity,10
3297735,2022-11-29,2022-11-29,07:45:28,09:04:47,395742.0,4989000.0,"79,317",157.6,155.4,A,50,A50,ascending,Valburg,Heteren,Oss,Arnhem,accident truck (in a pointed file),VWM 36,Accident with Truck(s),Truck Accident,Accident,Accident,10
3295544,2022-11-28,2022-11-28,07:29:26,07:34:00,10393.0,2276000.0,"4,567",158.1,155.9,A,2,A2,ascending,Batadorp,De Hogt,Eindhoven,Maastricht,rush hour traffic jam (no cause reported),VWM 5,Rush Hour Traffic Jam (No Cause Reported),No Cause Reported,Crowd or Busyness,High Intensity,10
3297953,2022-11-29,2022-11-29,08:09:29,08:13:01,9967.0,2821000.0,"3,533",159.6,157.1,A,50,A50,ascending,Valburg,Heteren,Oss,Arnhem,rush hour traffic jam (no cause reported),VWM 4,Rush Hour Traffic Jam (No Cause Reported),No Cause Reported,Crowd or Busyness,High Intensity,10
3296145,2022-11-28,2022-11-28,08:40:29,08:46:01,16860.0,3047000.0,"5,533",159.8,156.8,A,50,A50,ascending,Heteren,Rijnbrug,Oss,Arnhem,rush hour traffic jam (no cause reported),VWM 6,Rush Hour Traffic Jam (No Cause Reported),No Cause Reported,Crowd or Busyness,High Intensity,10
3292556,2022-11-24,2022-11-24,17:22:29,17:55:02,96373.0,2961000.0,"32,550",160.1,156.7,A,2,A2,ascending,Batadorp,De Hogt,Eindhoven,Maastricht,rush hour traffic jam (no cause reported),VWM 33,Rush Hour Traffic Jam (No Cause Reported),No Cause Reported,Crowd or Busyness,High Intensity,10
3296266,2022-11-28,2022-11-28,09:02:28,09:04:00,5827.0,3800000.0,"1,533",159.7,155.9,A,50,A50,ascending,Heteren,Rijnbrug,Oss,Arnhem,rush hour traffic jam (no cause reported),VWM 2,Rush Hour Traffic Jam (No Cause Reported),No Cause Reported,Crowd or Busyness,High Intensity,10
3295397,2022-11-28,2022-11-28,07:05:25,07:08:00,5330.0,2063000.0,"2,583",157.9,155.8,A,2,A2,ascending,Batadorp,De Hogt,Eindhoven,Maastricht,rush hour traffic jam (no cause reported),VWM 3,Rush Hour Traffic Jam (No Cause Reported),No Cause Reported,Crowd or Busyness,High Intensity,10
3296037,2022-11-28,2022-11-28,08:27:28,08:30:04,6500.0,2500000.0,"2,600",160.8,158.3,N,2,N2,ascending,Eindhoven-Centrum,Meerhoven-Zuid,Batadorp,Leenderheide,rush hour traffic jam (no cause reported),VWM 3,Rush Hour Traffic Jam (No Cause Reported),No Cause Reported,Crowd or Busyness,High Intensity,10
3293379,2022-11-25,2022-11-25,10:55:28,10:58:00,5520.0,2179000.0,"2,533",158.5,156.4,A,2,A2,ascending,Batadorp,De Hogt,Eindhoven,Maastricht,traffic jam outside rush hour (no cause reported),VWM 3,Off-Peak Traffic Jam (No Cause Reported),No Cause Reported,Crowd or Busyness,High Intensity,10
3293499,2022-11-25,2022-11-25,13:52:28,13:57:00,11150.0,2460000.0,"4,533",160.4,158.1,A,2,A2,ascending,Batadorp,De Hogt,Eindhoven,Maastricht,traffic jam outside rush hour (no cause reported),VWM 5,Off-Peak Traffic Jam (No Cause Reported),No Cause Reported,Crowd or Busyness,High Intensity,10
3297698,2022-11-29,2022-11-29,07:41:27,07:45:02,10313.0,2878000.0,"3,583",159.7,157.0,A,50,A50,ascending,Heteren,Rijnbrug,Oss,Arnhem,rush hour traffic jam (no cause reported),VWM 4,Rush Hour Traffic Jam (No Cause Reported),No Cause Reported,Crowd or Busyness,High Intensity,10
3297788,2022-11-29,2022-11-29,07:50:28,07:56:01,17150.0,3090000.0,"5,550",159.6,157.4,A,50,A50,ascending,Heteren,Rijnbrug,Oss,Arnhem,rush hour traffic jam (no cause reported),VWM 6,Rush Hour Traffic Jam (No Cause Reported),No Cause Reported,Crowd or Busyness,High Intensity,10
3292580,2022-11-24,2022-11-24,17:24:29,17:26:00,3185.0,2100000.0,"1,517",157.8,155.7,A,1,A1,ascending,Buren,Hengelo,Hengelo,Duitse grens,rush hour traffic jam (no cause reported),VWM 2,Rush Hour Traffic Jam (No Cause Reported),No Cause Reported,Crowd or Busyness,High Intensity,10
3292981,2022-11-24,2022-11-24,18:09:28,18:11:00,3833.0,2500000.0,"1,533",159.7,157.2,A,2,A2,ascending,Batadorp,De Hogt,Eindhoven,Maastricht,rush hour traffic jam (no cause reported),VWM 2,Rush Hour Traffic Jam (No Cause Reported),No Cause Reported,Crowd or Busyness,High Intensity,10
3293382,2022-11-25,2022-11-25,11:00:28,11:02:00,3067.0,2000000.0,"1,533",158.4,156.4,A,2,A2,ascending,Batadorp,De Hogt,Eindhoven,Maastricht,traffic jam outside rush hour (no cause reported),VWM 2,Off-Peak Traffic Jam (No Cause Reported),No Cause Reported,Crowd or Busyness,High Intensity,10
3293711,2022-11-25,2022-11-25,15:10:29,15:14:00,7560.0,2150000.0,"3,517",160.8,158.7,N,2,N2,ascending,Eindhoven-Centrum,Meerhoven-Zuid,Batadorp,Leenderheide,rush hour traffic jam (no cause reported),VWM 4,Rush Hour Traffic Jam (No Cause Reported),No Cause Reported,Crowd or Busyness,High Intensity,10
3296008,2022-11-28,2022-11-28,08:23:28,08:31:01,20798.0,2755000.0,"7,550",159.7,157.5,A,50,A50,ascending,Heteren,Rijnbrug,Oss,Arnhem,rush hour traffic jam (no cause reported),VWM 8,Rush Hour Traffic Jam (No Cause Reported),No Cause Reported,Crowd or Busyness,High Intensity,10
3296086,2022-11-28,2022-11-28,08:33:28,08:35:03,3642.0,2300000.0,"1,583",160.8,158.5,N,2,N2,ascending,Eindhoven-Centrum,Meerhoven-Zuid,Batadorp,Leenderheide,rush hour traffic jam (no cause reported),VWM 2,Rush Hour Traffic Jam (No Cause Reported),No Cause Reported,Crowd or Busyness,High Intensity,10
3296120,2022-11-28,2022-11-28,08:36:28,08:40:04,8280.0,2300000.0,"3,600",160.9,158.6,N,2,N2,ascending,Eindhoven-Centrum,Meerhoven-Zuid,Batadorp,Leenderheide,rush hour traffic jam (no cause reported),VWM 4,Rush Hour Traffic Jam (No Cause Reported),No Cause Reported,Crowd or Busyness,High Intensity,10
3293396,2022-11-25,2022-11-25,11:59:29,12:02:00,5333.0,2119000.0,"2,517",158.2,156.2,A,2,A2,ascending,Batadorp,De Hogt,Eindhoven,Maastricht,traffic jam outside rush hour (no cause reported),VWM 3,Off-Peak Traffic Jam (No Cause Reported),No Cause Reported,Crowd or Busyness,High Intensity,10
3293514,2022-11-25,2022-11-25,14:01:29,14:05:02,7848.0,2211000.0,"3,550",157.9,155.8,A,2,A2,ascending,Batadorp,De Hogt,Eindhoven,Maastricht,traffic jam outside rush hour (no cause reported),VWM 4,Off-Peak Traffic Jam (No Cause Reported),No Cause Reported,Crowd or Busyness,High Intensity,10
3297765,2022-11-29,2022-11-29,07:48:28,07:50:02,3290.0,2100000.0,"1,567",159.6,157.6,A,50,A50,ascending,Heteren,Rijnbrug,Oss,Arnhem,rush hour traffic jam (no cause reported),VWM 2,Rush Hour Traffic Jam (No Cause Reported),No Cause Reported,Crowd or Busyness,High Intensity,10
3297063,2022-11-28,2022-11-28,17:21:30,17:25:02,7510.0,2125000.0,"3,533",158.1,156.0,A,2,A2,ascending,Batadorp,De Hogt,Eindhoven,Maastricht,rush hour traffic jam (no cause reported),VWM 4,Rush Hour Traffic Jam (No Cause Reported),No Cause Reported,Crowd or Busyness,High Intensity,10
3297102,2022-11-28,2022-11-28,17:27:30,17:35:02,17202.0,2283000.0,"7,533",158.2,156.1,A,2,A2,ascending,Batadorp,De Hogt,Eindhoven,Maastricht,rush hour traffic jam (no cause reported),VWM 8,Rush Hour Traffic Jam (No Cause Reported),No Cause Reported,Crowd or Busyness,High Intensity,10
3297207,2022-11-28,2022-11-28,17:45:30,17:49:01,9227.0,2624000.0,"3,517",159.7,156.7,A,2,A2,ascending,Batadorp,De Hogt,Eindhoven,Maastricht,rush hour traffic jam (no cause reported),VWM 4,Rush Hour Traffic Jam (No Cause Reported),No Cause Reported,Crowd or Busyness,High Intensity,10
3297225,2022-11-28,2022-11-28,17:48:30,17:50:03,3875.0,2500000.0,"1,550",160.9,158.4,N,2,N2,ascending,Eindhoven-Centrum,Meerhoven-Zuid,Batadorp,Leenderheide,rush hour traffic jam (no cause reported),VWM 2,Rush Hour Traffic Jam (No Cause Reported),No Cause Reported,Crowd or Busyness,High Intensity,10
3286875,2022-11-22,2022-11-22,16:03:28,16:07:00,8472.0,2398000.0,"3,533",159.8,157.2,A,2,A2,ascending,Batadorp,De Hogt,Eindhoven,Maastricht,rush hour traffic jam (no cause reported),VWM 4,Rush Hour Traffic Jam (No Cause Reported),No Cause Reported,Crowd or Busyness,High Intensity,10
3287539,2022-11-22,2022-11-22,17:24:29,17:46:01,60540.0,2811000.0,"21,533",159.8,156.0,A,2,A2,ascending,Batadorp,De Hogt,Eindhoven,Maastricht,rush hour traffic jam (no cause reported),VWM 22,Rush Hour Traffic Jam (No Cause Reported),No Cause Reported,Crowd or Busyness,High Intensity,10
