NL Site Number,File Start Date,File End Date,File Start Time,File End Time,File Severity,Average Length,File Duration,Hectometer Head,Hectometer Tail,Route Letter,Route Number,Route Description,Hectometering Direction,Head Road Section From,Head Road Section To,Trajectory From,Trajectory To,Cause Ground Detail,Cause Progression,Cause 1,Cause 2,Cause 3,Cause 4,Month,route
3297735,2022-11-29,2022-11-29,07:45:28,09:04:47,395742.0,4989000.0,"79,317",157.6,155.4,A,50,A50,ascending,Valburg,Heteren,Oss,Arnhem,accident truck (in a pointed file),VWM 36,Accident with Truck(s),Truck Accident,Accident,Accident,10,E-A
3297953,2022-11-29,2022-11-29,08:09:29,08:13:01,9967.0,2821000.0,"3,533",159.6,157.1,A,50,A50,ascending,Valburg,Heteren,Oss,Arnhem,rush hour traffic jam (no cause reported),VWM 4,Rush Hour Traffic Jam (No Cause Reported),No Cause Reported,Crowd or Busyness,High Intensity,10,E-A
3296145,2022-11-28,2022-11-28,08:40:29,08:46:01,16860.0,3047000.0,"5,533",159.8,156.8,A,50,A50,ascending,Heteren,Rijnbrug,Oss,Arnhem,rush hour traffic jam (no cause reported),VWM 6,Rush Hour Traffic Jam (No Cause Reported),No Cause Reported,Crowd or Busyness,High Intensity,10,E-A
3296266,2022-11-28,2022-11-28,09:02:28,09:04:00,5827.0,3800000.0,"1,533",159.7,155.9,A,50,A50,ascending,Heteren,Rijnbrug,Oss,Arnhem,rush hour traffic jam (no cause reported),VWM 2,Rush Hour Traffic Jam (No Cause Reported),No Cause Reported,Crowd or Busyness,High Intensity,10,E-A
3297698,2022-11-29,2022-11-29,07:41:27,07:45:02,10313.0,2878000.0,"3,583",159.7,157.0,A,50,A50,ascending,Heteren,Rijnbrug,Oss,Arnhem,rush hour traffic jam (no cause reported),VWM 4,Rush Hour Traffic Jam (No Cause Reported),No Cause Reported,Crowd or Busyness,High Intensity,10,E-A
3297788,2022-11-29,2022-11-29,07:50:28,07:56:01,17150.0,3090000.0,"5,550",159.6,157.4,A,50,A50,ascending,Heteren,Rijnbrug,Oss,Arnhem,rush hour traffic jam (no cause reported),VWM 6,Rush Hour Traffic Jam (No Cause Reported),No Cause Reported,Crowd or Busyness,High Intensity,10,E-A
3296008,2022-11-28,2022-11-28,08:23:28,08:31:01,20798.0,2755000.0,"7,550",159.7,157.5,A,50,A50,ascending,Heteren,Rijnbrug,Oss,Arnhem,rush hour traffic jam (no cause reported),VWM 8,Rush Hour Traffic Jam (No Cause Reported),No Cause Reported,Crowd or Busyness,High Intensity,10,E-A
3297765,2022-11-29,2022-11-29,07:48:28,07:50:02,3290.0,2100000.0,"1,567",159.6,157.6,A,50,A50,ascending,Heteren,Rijnbrug,Oss,Arnhem,rush hour traffic jam (no cause reported),VWM 2,Rush Hour Traffic Jam (No Cause Reported),No Cause Reported,Crowd or Busyness,High Intensity,10,E-A
3288130,2022-11-23,2022-11-23,07:23:24,07:34:00,24153.0,2279000.0,"10,600",157.1,155.0,A,50,A50,ascending,Valburg,Heteren,Oss,Arnhem,rush hour traffic jam (no cause reported),VWM 11,Rush Hour Traffic Jam (No Cause Reported),No Cause Reported,Crowd or Busyness,High Intensity,10,E-A
3290929,2022-11-24,2022-11-24,08:20:28,08:22:00,3220.0,2100000.0,"1,533",159.6,157.6,A,50,A50,ascending,Heteren,Rijnbrug,Oss,Arnhem,rush hour traffic jam (no cause reported),VWM 2,Rush Hour Traffic Jam (No Cause Reported),No Cause Reported,Crowd or Busyness,High Intensity,10,E-A
3279378,2022-11-17,2022-11-17,08:59:28,09:04:03,10625.0,2318000.0,"4,583",159.7,157.3,A,50,A50,ascending,Heteren,Rijnbrug,Oss,Arnhem,rush hour traffic jam (no cause reported),VWM 5,Rush Hour Traffic Jam (No Cause Reported),No Cause Reported,Crowd or Busyness,High Intensity,10,E-A
3279180,2022-11-17,2022-11-17,08:34:28,10:19:34,503147.0,4787000.0,"105,100",159.6,157.6,A,50,A50,ascending,Heteren,Rijnbrug,Oss,Arnhem,accident (in a pointed file),VWM 15,Accidents,Accident,Accident,Accident,10,E-A
3278417,2022-11-17,2022-11-17,07:11:24,09:22:01,1077388.0,8248000.0,"130,617",159.4,156.9,A,50,A50,ascending,Valburg,Heteren,Oss,Arnhem,defective truck (s),VWM 28,Defective Truck(s),Defective Truck,Incident (Stranded Vehicle),Incident,10,E-A
3278903,2022-11-17,2022-11-17,08:05:27,08:08:04,6803.0,2600000.0,"2,617",159.6,157.0,A,50,A50,ascending,Heteren,Rijnbrug,Oss,Arnhem,rush hour traffic jam (no cause reported),VWM 3,Rush Hour Traffic Jam (No Cause Reported),No Cause Reported,Crowd or Busyness,High Intensity,10,E-A
3279013,2022-11-17,2022-11-17,08:17:28,08:32:02,45025.0,3091000.0,"14,567",159.6,157.4,A,50,A50,ascending,Heteren,Rijnbrug,Oss,Arnhem,rush hour traffic jam (no cause reported),VWM 15,Rush Hour Traffic Jam (No Cause Reported),No Cause Reported,Crowd or Busyness,High Intensity,10,E-A
3279304,2022-11-17,2022-11-17,08:49:28,08:52:02,5390.0,2100000.0,"2,567",159.9,157.8,A,50,A50,ascending,Heteren,Rijnbrug,Oss,Arnhem,rush hour traffic jam (no cause reported),VWM 3,Rush Hour Traffic Jam (No Cause Reported),No Cause Reported,Crowd or Busyness,High Intensity,10,E-A
3283991,2022-11-21,2022-11-21,08:09:26,09:43:20,518445.0,5521000.0,"93,900",159.8,157.7,A,50,A50,ascending,Heteren,Rijnbrug,Oss,Arnhem,accident (with cleaning/storage),VWM 19,Accidents,Accident,Accident,Accident,10,E-A
3203631,2022-10-03,2022-10-03,07:43:25,07:51:01,22408.0,2948000.0,"7,600",159.7,157.0,A,50,A50,ascending,Heteren,Rijnbrug,Oss,Arnhem,rush hour traffic jam (no cause reported),VWM 8,Rush Hour Traffic Jam (No Cause Reported),No Cause Reported,Crowd or Busyness,High Intensity,11,E-A
3209553,2022-10-06,2022-10-06,07:25:25,07:28:00,5257.0,2035000.0,"2,583",158.2,156.2,A,50,A50,ascending,Valburg,Heteren,Oss,Arnhem,rush hour traffic jam (no cause reported),VWM 3,Rush Hour Traffic Jam (No Cause Reported),No Cause Reported,Crowd or Busyness,High Intensity,11,E-A
3205568,2022-10-04,2022-10-04,07:47:26,07:49:01,3325.0,2100000.0,"1,583",159.6,157.5,A,50,A50,ascending,Heteren,Rijnbrug,Oss,Arnhem,rush hour traffic jam (no cause reported),VWM 2,Rush Hour Traffic Jam (No Cause Reported),No Cause Reported,Crowd or Busyness,High Intensity,11,E-A
3205957,2022-10-04,2022-10-04,08:36:27,08:39:03,5980.0,2300000.0,"2,600",157.9,155.6,A,50,A50,ascending,Valburg,Heteren,Oss,Arnhem,rush hour traffic jam (no cause reported),VWM 3,Rush Hour Traffic Jam (No Cause Reported),No Cause Reported,Crowd or Busyness,High Intensity,11,E-A
3205657,2022-10-04,2022-10-04,07:59:27,08:01:01,3290.0,2100000.0,"1,567",159.8,157.7,A,50,A50,ascending,Heteren,Rijnbrug,Oss,Arnhem,rush hour traffic jam (no cause reported),VWM 2,Rush Hour Traffic Jam (No Cause Reported),No Cause Reported,Crowd or Busyness,High Intensity,11,E-A
3205925,2022-10-04,2022-10-04,08:32:28,08:36:02,8003.0,2244000.0,"3,567",159.6,157.5,A,50,A50,ascending,Valburg,Heteren,Oss,Arnhem,rush hour traffic jam (no cause reported),VWM 4,Rush Hour Traffic Jam (No Cause Reported),No Cause Reported,Crowd or Busyness,High Intensity,11,E-A
3203964,2022-10-03,2022-10-03,08:31:27,08:33:00,3875.0,2500000.0,"1,550",159.6,157.1,A,50,A50,ascending,Valburg,Heteren,Oss,Arnhem,rush hour traffic jam (no cause reported),VWM 2,Rush Hour Traffic Jam (No Cause Reported),No Cause Reported,Crowd or Busyness,High Intensity,11,E-A
3205468,2022-10-04,2022-10-04,07:30:26,07:32:00,3133.0,2000000.0,"1,567",159.6,157.6,A,50,A50,ascending,Heteren,Rijnbrug,Oss,Arnhem,rush hour traffic jam (no cause reported),VWM 2,Rush Hour Traffic Jam (No Cause Reported),No Cause Reported,Crowd or Busyness,High Intensity,11,E-A
3205530,2022-10-04,2022-10-04,07:40:26,07:45:04,13540.0,2922000.0,"4,633",159.6,156.7,A,50,A50,ascending,Heteren,Rijnbrug,Oss,Arnhem,rush hour traffic jam (no cause reported),VWM 5,Rush Hour Traffic Jam (No Cause Reported),No Cause Reported,Crowd or Busyness,High Intensity,11,E-A
3203789,2022-10-03,2022-10-03,08:05:26,08:09:01,8208.0,2291000.0,"3,583",159.6,157.6,A,50,A50,ascending,Heteren,Rijnbrug,Oss,Arnhem,rush hour traffic jam (no cause reported),VWM 4,Rush Hour Traffic Jam (No Cause Reported),No Cause Reported,Crowd or Busyness,High Intensity,11,E-A
3203615,2022-10-03,2022-10-03,07:41:25,07:43:01,3840.0,2400000.0,"1,600",159.6,157.2,A,50,A50,ascending,Heteren,Rijnbrug,Oss,Arnhem,rush hour traffic jam (no cause reported),VWM 2,Rush Hour Traffic Jam (No Cause Reported),No Cause Reported,Crowd or Busyness,High Intensity,11,E-A
3207989,2022-10-05,2022-10-05,08:12:27,08:14:02,4592.0,2900000.0,"1,583",159.7,156.8,A,50,A50,ascending,Heteren,Rijnbrug,Oss,Arnhem,rush hour traffic jam (no cause reported),VWM 2,Rush Hour Traffic Jam (No Cause Reported),No Cause Reported,Crowd or Busyness,High Intensity,11,E-A
3210198,2022-10-06,2022-10-06,08:40:29,08:43:01,5320.0,2100000.0,"2,533",159.6,157.5,A,50,A50,ascending,Valburg,Heteren,Oss,Arnhem,rush hour traffic jam (no cause reported),VWM 3,Rush Hour Traffic Jam (No Cause Reported),No Cause Reported,Crowd or Busyness,High Intensity,11,E-A
3209994,2022-10-06,2022-10-06,08:20:27,08:26:03,13958.0,2493000.0,"5,600",159.7,157.5,A,50,A50,ascending,Heteren,Rijnbrug,Oss,Arnhem,rush hour traffic jam (no cause reported),VWM 6,Rush Hour Traffic Jam (No Cause Reported),No Cause Reported,Crowd or Busyness,High Intensity,11,E-A
3209733,2022-10-06,2022-10-06,07:55:28,08:53:02,238533.0,4144000.0,"57,567",159.4,157.1,A,50,A50,ascending,Valburg,Heteren,Oss,Arnhem,rush hour traffic jam (no cause reported),VWM 58,Rush Hour Traffic Jam (No Cause Reported),No Cause Reported,Crowd or Busyness,High Intensity,11,E-A
3214945,2022-10-10,2022-10-10,07:36:25,07:48:00,31497.0,2719000.0,"11,583",159.4,156.5,A,50,A50,ascending,Valburg,Heteren,Oss,Arnhem,rush hour traffic jam (no cause reported),VWM 12,Rush Hour Traffic Jam (No Cause Reported),No Cause Reported,Crowd or Busyness,High Intensity,11,E-A
3215030,2022-10-10,2022-10-10,07:48:26,08:07:00,54473.0,2934000.0,"18,567",159.6,157.5,A,50,A50,ascending,Heteren,Rijnbrug,Oss,Arnhem,rush hour traffic jam (no cause reported),VWM 19,Rush Hour Traffic Jam (No Cause Reported),No Cause Reported,Crowd or Busyness,High Intensity,11,E-A
3217333,2022-10-11,2022-10-11,08:29:28,08:33:02,11007.0,3086000.0,"3,567",159.6,155.9,A,50,A50,ascending,Heteren,Rijnbrug,Oss,Arnhem,rush hour traffic jam (no cause reported),VWM 4,Rush Hour Traffic Jam (No Cause Reported),No Cause Reported,Crowd or Busyness,High Intensity,11,E-A
3217171,2022-10-11,2022-10-11,08:13:27,08:15:02,3483.0,2200000.0,"1,583",159.6,157.4,A,50,A50,ascending,Heteren,Rijnbrug,Oss,Arnhem,rush hour traffic jam (no cause reported),VWM 2,Rush Hour Traffic Jam (No Cause Reported),No Cause Reported,Crowd or Busyness,High Intensity,11,E-A
3216914,2022-10-11,2022-10-11,07:42:26,07:44:01,3325.0,2100000.0,"1,583",157.8,155.7,A,50,A50,ascending,Valburg,Heteren,Oss,Arnhem,rush hour traffic jam (no cause reported),VWM 2,Rush Hour Traffic Jam (No Cause Reported),No Cause Reported,Crowd or Busyness,High Intensity,11,E-A
3217095,2022-10-11,2022-10-11,08:03:27,08:07:02,9122.0,2546000.0,"3,583",159.6,157.0,A,50,A50,ascending,Heteren,Rijnbrug,Oss,Arnhem,rush hour traffic jam (no cause reported),VWM 4,Rush Hour Traffic Jam (No Cause Reported),No Cause Reported,Crowd or Busyness,High Intensity,11,E-A
3217196,2022-10-11,2022-10-11,08:16:27,08:20:04,9965.0,2755000.0,"3,617",159.6,157.5,A,50,A50,ascending,Heteren,Rijnbrug,Oss,Arnhem,rush hour traffic jam (no cause reported),VWM 4,Rush Hour Traffic Jam (No Cause Reported),No Cause Reported,Crowd or Busyness,High Intensity,11,E-A
3217482,2022-10-11,2022-10-11,08:45:28,08:47:01,3875.0,2500000.0,"1,550",159.7,157.2,A,50,A50,ascending,Heteren,Rijnbrug,Oss,Arnhem,rush hour traffic jam (no cause reported),VWM 2,Rush Hour Traffic Jam (No Cause Reported),No Cause Reported,Crowd or Busyness,High Intensity,11,E-A
3219415,2022-10-12,2022-10-12,08:09:27,08:11:01,4230.0,2700000.0,"1,567",159.5,156.8,A,50,A50,ascending,Valburg,Heteren,Oss,Arnhem,rush hour traffic jam (no cause reported),VWM 2,Rush Hour Traffic Jam (No Cause Reported),No Cause Reported,Crowd or Busyness,High Intensity,11,E-A
3219514,2022-10-12,2022-10-12,08:30:27,08:32:01,3133.0,2000000.0,"1,567",159.4,157.4,A,50,A50,ascending,Valburg,Heteren,Oss,Arnhem,rush hour traffic jam (no cause reported),VWM 2,Rush Hour Traffic Jam (No Cause Reported),No Cause Reported,Crowd or Busyness,High Intensity,11,E-A
3219348,2022-10-12,2022-10-12,07:53:26,08:03:00,32080.0,3353000.0,"9,567",159.6,155.8,A,50,A50,ascending,Heteren,Rijnbrug,Oss,Arnhem,rush hour traffic jam (no cause reported),VWM 10,Rush Hour Traffic Jam (No Cause Reported),No Cause Reported,Crowd or Busyness,High Intensity,11,E-A
3221056,2022-10-13,2022-10-13,07:40:26,07:46:03,13970.0,2487000.0,"5,617",157.3,155.1,A,50,A50,ascending,Valburg,Heteren,Oss,Arnhem,rush hour traffic jam (no cause reported),VWM 6,Rush Hour Traffic Jam (No Cause Reported),No Cause Reported,Crowd or Busyness,High Intensity,11,E-A
3221185,2022-10-13,2022-10-13,07:54:26,07:57:01,7808.0,3023000.0,"2,583",159.7,156.8,A,50,A50,ascending,Heteren,Rijnbrug,Oss,Arnhem,rush hour traffic jam (no cause reported),VWM 3,Rush Hour Traffic Jam (No Cause Reported),No Cause Reported,Crowd or Busyness,High Intensity,11,E-A
3221545,2022-10-13,2022-10-13,08:28:27,08:31:02,5683.0,2200000.0,"2,583",157.7,155.5,A,50,A50,ascending,Valburg,Heteren,Oss,Arnhem,rush hour traffic jam (no cause reported),VWM 3,Rush Hour Traffic Jam (No Cause Reported),No Cause Reported,Crowd or Busyness,High Intensity,11,E-A
3221338,2022-10-13,2022-10-13,08:09:30,08:56:03,284633.0,6115000.0,"46,550",159.6,157.3,A,50,A50,ascending,Heteren,Rijnbrug,Oss,Arnhem,rush hour traffic jam (no cause reported),VWM 47,Rush Hour Traffic Jam (No Cause Reported),No Cause Reported,Crowd or Busyness,High Intensity,11,E-A
3232830,2022-10-20,2022-10-20,07:46:25,07:49:01,9257.0,3560000.0,"2,600",159.6,156.2,A,50,A50,ascending,Heteren,Rijnbrug,Oss,Arnhem,rush hour traffic jam (no cause reported),VWM 3,Rush Hour Traffic Jam (No Cause Reported),No Cause Reported,Crowd or Busyness,High Intensity,11,E-A
3232848,2022-10-20,2022-10-20,07:49:26,07:51:01,3483.0,2200000.0,"1,583",157.3,155.1,A,50,A50,ascending,Valburg,Heteren,Oss,Arnhem,rush hour traffic jam (no cause reported),VWM 2,Rush Hour Traffic Jam (No Cause Reported),No Cause Reported,Crowd or Busyness,High Intensity,11,E-A
3228822,2022-10-18,2022-10-18,09:03:27,09:09:00,14248.0,2567000.0,"5,550",159.7,157.6,A,50,A50,ascending,Heteren,Rijnbrug,Oss,Arnhem,rush hour traffic jam (no cause reported),VWM 6,Rush Hour Traffic Jam (No Cause Reported),No Cause Reported,Crowd or Busyness,High Intensity,11,E-A
3228635,2022-10-18,2022-10-18,08:32:27,08:35:02,5942.0,2300000.0,"2,583",159.6,157.3,A,50,A50,ascending,Heteren,Rijnbrug,Oss,Arnhem,rush hour traffic jam (no cause reported),VWM 3,Rush Hour Traffic Jam (No Cause Reported),No Cause Reported,Crowd or Busyness,High Intensity,11,E-A
3228544,2022-10-18,2022-10-18,08:23:27,08:30:03,20983.0,3179000.0,"6,600",159.6,157.2,A,50,A50,ascending,Heteren,Rijnbrug,Oss,Arnhem,rush hour traffic jam (no cause reported),VWM 7,Rush Hour Traffic Jam (No Cause Reported),No Cause Reported,Crowd or Busyness,High Intensity,11,E-A
3228854,2022-10-18,2022-10-18,09:13:26,09:16:02,6293.0,2421000.0,"2,600",159.7,157.4,A,50,A50,ascending,Heteren,Rijnbrug,Oss,Arnhem,rush hour traffic jam (no cause reported),VWM 3,Rush Hour Traffic Jam (No Cause Reported),No Cause Reported,Crowd or Busyness,High Intensity,11,E-A
3228768,2022-10-18,2022-10-18,08:51:27,08:55:02,9123.0,2546000.0,"3,583",159.6,157.4,A,50,A50,ascending,Heteren,Rijnbrug,Oss,Arnhem,rush hour traffic jam (no cause reported),VWM 4,Rush Hour Traffic Jam (No Cause Reported),No Cause Reported,Crowd or Busyness,High Intensity,11,E-A
3247220,2022-10-30,2022-10-30,17:36:25,17:42:00,15007.0,2688000.0,"5,583",162.1,160.0,A,50,A50,ascending,Heteren,Renkum,Oss,Arnhem,traffic jam outside rush hour (no cause reported),VWM 6,Off-Peak Traffic Jam (No Cause Reported),No Cause Reported,Crowd or Busyness,High Intensity,11,E-A
3247156,2022-10-30,2022-10-30,16:05:26,16:10:01,9685.0,2113000.0,"4,583",161.9,159.7,A,50,A50,ascending,Heteren,Renkum,Oss,Arnhem,traffic jam outside rush hour (no cause reported),VWM 5,Off-Peak Traffic Jam (No Cause Reported),No Cause Reported,Crowd or Busyness,High Intensity,11,E-A
3247172,2022-10-30,2022-10-30,16:22:25,16:36:00,30490.0,2245000.0,"13,583",162.0,159.8,A,50,A50,ascending,Heteren,Renkum,Oss,Arnhem,traffic jam outside rush hour (no cause reported),VWM 14,Off-Peak Traffic Jam (No Cause Reported),No Cause Reported,Crowd or Busyness,High Intensity,11,E-A
3247771,2022-10-31,2022-10-31,08:06:26,08:13:00,18727.0,2852000.0,"6,567",159.6,157.1,A,50,A50,ascending,Valburg,Heteren,Oss,Arnhem,rush hour traffic jam (no cause reported),VWM 7,Rush Hour Traffic Jam (No Cause Reported),No Cause Reported,Crowd or Busyness,High Intensity,11,E-A
3244499,2022-10-28,2022-10-28,08:43:26,09:19:24,93903.0,2611000.0,"35,967",159.9,157.9,A,50,A50,ascending,Heteren,Rijnbrug,Oss,Arnhem,defective truck (s),VWM 1,Defective Truck(s),Defective Truck,Incident (Stranded Vehicle),Incident,11,E-A
3247229,2022-10-30,2022-10-30,17:44:25,17:47:00,6297.0,2437000.0,"2,583",162.1,159.7,A,50,A50,ascending,Heteren,Renkum,Oss,Arnhem,traffic jam outside rush hour (no cause reported),VWM 3,Off-Peak Traffic Jam (No Cause Reported),No Cause Reported,Crowd or Busyness,High Intensity,11,E-A
3247659,2022-10-31,2022-10-31,07:49:26,08:09:02,59617.0,3042000.0,"19,600",159.5,156.5,A,50,A50,ascending,Valburg,Heteren,Oss,Arnhem,rush hour traffic jam (no cause reported),VWM 20,Rush Hour Traffic Jam (No Cause Reported),No Cause Reported,Crowd or Busyness,High Intensity,11,E-A
3247822,2022-10-31,2022-10-31,08:13:26,08:19:00,15935.0,2863000.0,"5,567",159.7,157.4,A,50,A50,ascending,Heteren,Rijnbrug,Oss,Arnhem,rush hour traffic jam (no cause reported),VWM 6,Rush Hour Traffic Jam (No Cause Reported),No Cause Reported,Crowd or Busyness,High Intensity,11,E-A
3247916,2022-10-31,2022-10-31,08:26:27,08:31:01,11550.0,2529000.0,"4,567",159.6,157.4,A,50,A50,ascending,Heteren,Rijnbrug,Oss,Arnhem,rush hour traffic jam (no cause reported),VWM 5,Rush Hour Traffic Jam (No Cause Reported),No Cause Reported,Crowd or Busyness,High Intensity,11,E-A
3248031,2022-10-31,2022-10-31,08:45:27,08:47:01,5797.0,3700000.0,"1,567",159.6,156.0,A,50,A50,ascending,Heteren,Rijnbrug,Oss,Arnhem,rush hour traffic jam (no cause reported),VWM 2,Rush Hour Traffic Jam (No Cause Reported),No Cause Reported,Crowd or Busyness,High Intensity,11,E-A
3248076,2022-10-31,2022-10-31,08:56:26,09:01:00,11848.0,2595000.0,"4,567",159.5,157.1,A,50,A50,ascending,Valburg,Heteren,Oss,Arnhem,rush hour traffic jam (no cause reported),VWM 5,Rush Hour Traffic Jam (No Cause Reported),No Cause Reported,Crowd or Busyness,High Intensity,11,E-A
3247716,2022-10-31,2022-10-31,07:57:26,07:59:00,3603.0,2300000.0,"1,567",159.8,157.5,A,50,A50,ascending,Heteren,Rijnbrug,Oss,Arnhem,rush hour traffic jam (no cause reported),VWM 2,Rush Hour Traffic Jam (No Cause Reported),No Cause Reported,Crowd or Busyness,High Intensity,11,E-A
3247964,2022-10-31,2022-10-31,08:34:26,08:41:00,19995.0,3045000.0,"6,567",159.7,157.4,A,50,A50,ascending,Heteren,Rijnbrug,Oss,Arnhem,rush hour traffic jam (no cause reported),VWM 7,Rush Hour Traffic Jam (No Cause Reported),No Cause Reported,Crowd or Busyness,High Intensity,11,E-A
3248049,2022-10-31,2022-10-31,08:49:27,08:53:00,9763.0,2750000.0,"3,550",159.7,157.2,A,50,A50,ascending,Heteren,Rijnbrug,Oss,Arnhem,rush hour traffic jam (no cause reported),VWM 4,Rush Hour Traffic Jam (No Cause Reported),No Cause Reported,Crowd or Busyness,High Intensity,11,E-A
3236218,2022-10-21,2022-10-21,16:44:28,16:46:02,4230.0,2700000.0,"1,567",160.8,158.1,A,50,A50,ascending,Heteren,Rijnbrug,Oss,Arnhem,rush hour traffic jam (no cause reported),VWM 2,Rush Hour Traffic Jam (No Cause Reported),No Cause Reported,Crowd or Busyness,High Intensity,11,E-A
3236266,2022-10-21,2022-10-21,16:48:28,17:15:02,82123.0,3091000.0,"26,567",159.8,156.8,A,50,A50,ascending,Heteren,Rijnbrug,Oss,Arnhem,rush hour traffic jam (no cause reported),VWM 27,Rush Hour Traffic Jam (No Cause Reported),No Cause Reported,Crowd or Busyness,High Intensity,11,E-A
3227921,2022-10-18,2022-10-18,06:33:22,09:51:01,1757215.0,8891000.0,"197,650",159.3,157.1,A,50,A50,ascending,Valburg,Heteren,Oss,Arnhem,rush hour traffic jam (no cause reported),VWM 3,Rush Hour Traffic Jam (No Cause Reported),No Cause Reported,Crowd or Busyness,High Intensity,11,E-A
3228446,2022-10-18,2022-10-18,08:12:27,08:14:01,4073.0,2600000.0,"1,567",159.7,157.1,A,50,A50,ascending,Heteren,Rijnbrug,Oss,Arnhem,rush hour traffic jam (no cause reported),VWM 2,Rush Hour Traffic Jam (No Cause Reported),No Cause Reported,Crowd or Busyness,High Intensity,11,E-A
3226536,2022-10-17,2022-10-17,07:46:25,07:48:00,3167.0,2000000.0,"1,583",158.2,156.2,A,50,A50,ascending,Valburg,Heteren,Oss,Arnhem,rush hour traffic jam (no cause reported),VWM 2,Rush Hour Traffic Jam (No Cause Reported),No Cause Reported,Crowd or Busyness,High Intensity,11,E-A
3228373,2022-10-18,2022-10-18,08:04:26,08:08:02,11120.0,3089000.0,"3,600",159.6,156.6,A,50,A50,ascending,Heteren,Rijnbrug,Oss,Arnhem,rush hour traffic jam (no cause reported),VWM 4,Rush Hour Traffic Jam (No Cause Reported),No Cause Reported,Crowd or Busyness,High Intensity,11,E-A
3156406,2022-09-01,2022-09-01,08:32:27,08:34:00,4340.0,2800000.0,"1,550",158.8,156.0,A,50,A50,ascending,Valburg,Heteren,Oss,Arnhem,rush hour traffic jam (no cause reported),VWM 2,Rush Hour Traffic Jam (No Cause Reported),No Cause Reported,Crowd or Busyness,High Intensity,12,E-A
3173566,2022-09-13,2022-09-13,07:53:27,07:56:00,5830.0,2286000.0,"2,550",159.6,157.4,A,50,A50,ascending,Heteren,Rijnbrug,Oss,Arnhem,rush hour traffic jam (no cause reported),VWM 3,Rush Hour Traffic Jam (No Cause Reported),No Cause Reported,Crowd or Busyness,High Intensity,12,E-A
3173673,2022-09-13,2022-09-13,08:10:27,08:13:01,8010.0,3121000.0,"2,567",158.9,156.1,A,50,A50,ascending,Valburg,Heteren,Oss,Arnhem,rush hour traffic jam (no cause reported),VWM 3,Rush Hour Traffic Jam (No Cause Reported),No Cause Reported,Crowd or Busyness,High Intensity,12,E-A
3175473,2022-09-14,2022-09-14,07:48:26,08:02:00,44428.0,3275000.0,"13,567",159.6,157.5,A,50,A50,ascending,Heteren,Rijnbrug,Oss,Arnhem,rush hour traffic jam (no cause reported),VWM 14,Rush Hour Traffic Jam (No Cause Reported),No Cause Reported,Crowd or Busyness,High Intensity,12,E-A
3173492,2022-09-13,2022-09-13,07:41:26,07:43:00,3760.0,2400000.0,"1,567",160.5,158.1,A,50,A50,ascending,Heteren,Rijnbrug,Oss,Arnhem,rush hour traffic jam (no cause reported),VWM 2,Rush Hour Traffic Jam (No Cause Reported),No Cause Reported,Crowd or Busyness,High Intensity,12,E-A
3173938,2022-09-13,2022-09-13,08:52:28,08:55:04,5657.0,2176000.0,"2,600",159.7,157.5,A,50,A50,ascending,Heteren,Rijnbrug,Oss,Arnhem,rush hour traffic jam (no cause reported),VWM 3,Rush Hour Traffic Jam (No Cause Reported),No Cause Reported,Crowd or Busyness,High Intensity,12,E-A
3173506,2022-09-13,2022-09-13,07:44:27,07:46:00,3100.0,2000000.0,"1,550",159.6,157.6,A,50,A50,ascending,Heteren,Rijnbrug,Oss,Arnhem,rush hour traffic jam (no cause reported),VWM 2,Rush Hour Traffic Jam (No Cause Reported),No Cause Reported,Crowd or Busyness,High Intensity,12,E-A
3177179,2022-09-15,2022-09-15,08:14:27,08:16:01,5327.0,3400000.0,"1,567",160.9,157.5,A,50,A50,ascending,Heteren,Rijnbrug,Oss,Arnhem,rush hour traffic jam (no cause reported),VWM 2,Rush Hour Traffic Jam (No Cause Reported),No Cause Reported,Crowd or Busyness,High Intensity,12,E-A
3173517,2022-09-13,2022-09-13,07:46:27,07:48:00,5425.0,3500000.0,"1,550",159.6,156.1,A,50,A50,ascending,Heteren,Rijnbrug,Oss,Arnhem,rush hour traffic jam (no cause reported),VWM 2,Rush Hour Traffic Jam (No Cause Reported),No Cause Reported,Crowd or Busyness,High Intensity,12,E-A
3177172,2022-09-15,2022-09-15,08:12:27,08:14:00,4185.0,2700000.0,"1,550",160.8,158.1,A,50,A50,ascending,Heteren,Rijnbrug,Oss,Arnhem,rush hour traffic jam (no cause reported),VWM 2,Rush Hour Traffic Jam (No Cause Reported),No Cause Reported,Crowd or Busyness,High Intensity,12,E-A
3173729,2022-09-13,2022-09-13,08:18:28,08:21:00,5475.0,2161000.0,"2,533",159.6,157.5,A,50,A50,ascending,Heteren,Rijnbrug,Oss,Arnhem,rush hour traffic jam (no cause reported),VWM 3,Rush Hour Traffic Jam (No Cause Reported),No Cause Reported,Crowd or Busyness,High Intensity,12,E-A
3198595,2022-09-29,2022-09-29,08:00:26,08:02:03,3880.0,2400000.0,"1,617",159.8,157.4,A,50,A50,ascending,Heteren,Rijnbrug,Oss,Arnhem,rush hour traffic jam (no cause reported),VWM 2,Rush Hour Traffic Jam (No Cause Reported),No Cause Reported,Crowd or Busyness,High Intensity,12,E-A
