NL Site Number,File Start Date,File End Date,File Start Time,File End Time,File Severity,Average Length,File Duration,Hectometer Head,Hectometer Tail,Route Letter,Route Number,Route Description,Hectometering Direction,Head Road Section From,Head Road Section To,Trajectory From,Trajectory To,Cause Ground Detail,Cause Progression,Cause 1,Cause 2,Cause 3,Cause 4,Month
3250218,2022-11-01,2022-11-01,08:28:27,08:44:01,38578.0,2478000.0,"15,567",179.1,181.3,A,2,A2,descending,Maarheeze,Leende,Maastricht,Eindhoven,rush hour traffic jam (no cause reported),VWM 16,Rush Hour Traffic Jam (No Cause Reported),No Cause Reported,Crowd or Busyness,High Intensity,10
3250508,2022-11-01,2022-11-01,09:00:27,09:16:03,68187.0,4371000.0,"15,600",164.0,168.1,A,2,A2,descending,De Hogt,Batadorp,Maastricht,Eindhoven,rush hour traffic jam (no cause reported),VWM 16,Rush Hour Traffic Jam (No Cause Reported),No Cause Reported,Crowd or Busyness,High Intensity,10
3254940,2022-11-03,2022-11-03,08:24:27,08:28:00,10365.0,2920000.0,"3,550",176.5,178.6,A,2,A2,descending,Leende,Valkenswaard,Maastricht,Eindhoven,rush hour traffic jam (no cause reported),VWM 4,Rush Hour Traffic Jam (No Cause Reported),No Cause Reported,Crowd or Busyness,High Intensity,10
3255308,2022-11-03,2022-11-03,09:29:26,09:35:01,13652.0,2445000.0,"5,583",164.2,166.2,A,2,A2,descending,De Hogt,Batadorp,Maastricht,Eindhoven,rush hour traffic jam (no cause reported),VWM 6,Rush Hour Traffic Jam (No Cause Reported),No Cause Reported,Crowd or Busyness,High Intensity,10
3255850,2022-11-03,2022-11-03,16:25:27,16:34:01,23492.0,2742000.0,"8,567",163.8,166.1,A,2,A2,descending,De Hogt,Batadorp,Maastricht,Eindhoven,rush hour traffic jam (no cause reported),VWM 9,Rush Hour Traffic Jam (No Cause Reported),No Cause Reported,Crowd or Busyness,High Intensity,10
3250617,2022-11-01,2022-11-01,09:26:26,09:28:00,3447.0,2200000.0,"1,567",163.8,166.0,A,2,A2,descending,De Hogt,Batadorp,Maastricht,Eindhoven,rush hour traffic jam (no cause reported),VWM 2,Rush Hour Traffic Jam (No Cause Reported),No Cause Reported,Crowd or Busyness,High Intensity,10
3255539,2022-11-03,2022-11-03,15:42:27,15:54:01,33527.0,2899000.0,"11,567",164.5,166.7,A,2,A2,descending,De Hogt,Batadorp,Maastricht,Eindhoven,rush hour traffic jam (no cause reported),VWM 12,Rush Hour Traffic Jam (No Cause Reported),No Cause Reported,Crowd or Busyness,High Intensity,10
3255718,2022-11-03,2022-11-03,16:10:27,16:12:02,3483.0,2200000.0,"1,583",163.8,166.0,A,2,A2,descending,De Hogt,Batadorp,Maastricht,Eindhoven,rush hour traffic jam (no cause reported),VWM 2,Rush Hour Traffic Jam (No Cause Reported),No Cause Reported,Crowd or Busyness,High Intensity,10
3250625,2022-11-01,2022-11-01,09:28:26,09:31:00,7195.0,2803000.0,"2,567",163.6,166.3,A,2,A2,descending,De Hogt,Batadorp,Maastricht,Eindhoven,rush hour traffic jam (no cause reported),VWM 3,Rush Hour Traffic Jam (No Cause Reported),No Cause Reported,Crowd or Busyness,High Intensity,10
3254669,2022-11-03,2022-11-03,07:51:26,08:38:00,189582.0,4071000.0,"46,567",175.5,178.4,A,2,A2,descending,Valkenswaard,Leenderheide/Randweg N2,Maastricht,Eindhoven,rush hour traffic jam (no cause reported),VWM 47,Rush Hour Traffic Jam (No Cause Reported),No Cause Reported,Crowd or Busyness,High Intensity,10
3252927,2022-11-02,2022-11-02,08:49:27,08:54:00,13137.0,2887000.0,"4,550",163.5,166.3,A,2,A2,descending,De Hogt,Batadorp,Maastricht,Eindhoven,rush hour traffic jam (no cause reported),VWM 5,Rush Hour Traffic Jam (No Cause Reported),No Cause Reported,Crowd or Busyness,High Intensity,10
3255944,2022-11-03,2022-11-03,16:36:27,16:42:01,14352.0,2578000.0,"5,567",163.3,165.4,A,2,A2,descending,De Hogt,Batadorp,Maastricht,Eindhoven,rush hour traffic jam (no cause reported),VWM 6,Rush Hour Traffic Jam (No Cause Reported),No Cause Reported,Crowd or Busyness,High Intensity,10
3254715,2022-11-03,2022-11-03,07:57:26,08:03:01,13825.0,2476000.0,"5,583",175.8,177.9,A,2,A2,descending,Valkenswaard,Leenderheide/Randweg N2,Maastricht,Eindhoven,rush hour traffic jam (no cause reported),VWM 6,Rush Hour Traffic Jam (No Cause Reported),No Cause Reported,Crowd or Busyness,High Intensity,10
3254790,2022-11-03,2022-11-03,08:07:27,08:15:02,22677.0,2990000.0,"7,583",163.0,166.5,A,2,A2,descending,De Hogt,Batadorp,Maastricht,Eindhoven,rush hour traffic jam (no cause reported),VWM 8,Rush Hour Traffic Jam (No Cause Reported),No Cause Reported,Crowd or Busyness,High Intensity,10
3249683,2022-11-01,2022-11-01,07:37:25,07:39:00,3483.0,2200000.0,"1,583",178.2,180.4,A,2,A2,descending,Leende,Valkenswaard,Maastricht,Eindhoven,rush hour traffic jam (no cause reported),VWM 2,Rush Hour Traffic Jam (No Cause Reported),No Cause Reported,Crowd or Busyness,High Intensity,10
3250050,2022-11-01,2022-11-01,08:12:27,08:14:02,3483.0,2200000.0,"1,583",164.1,166.3,A,2,A2,descending,De Hogt,Batadorp,Maastricht,Eindhoven,rush hour traffic jam (no cause reported),VWM 2,Rush Hour Traffic Jam (No Cause Reported),No Cause Reported,Crowd or Busyness,High Intensity,10
3255620,2022-11-03,2022-11-03,15:57:27,16:05:03,28192.0,3709000.0,"7,600",164.1,168.3,A,2,A2,descending,De Hogt,Batadorp,Maastricht,Eindhoven,rush hour traffic jam (no cause reported),VWM 8,Rush Hour Traffic Jam (No Cause Reported),No Cause Reported,Crowd or Busyness,High Intensity,10
3250249,2022-11-01,2022-11-01,08:33:27,08:38:01,10277.0,2250000.0,"4,567",164.4,166.6,A,2,A2,descending,De Hogt,Batadorp,Maastricht,Eindhoven,rush hour traffic jam (no cause reported),VWM 5,Rush Hour Traffic Jam (No Cause Reported),No Cause Reported,Crowd or Busyness,High Intensity,10
3254723,2022-11-03,2022-11-03,07:59:26,08:05:01,12803.0,2293000.0,"5,583",163.4,165.7,A,2,A2,descending,De Hogt,Batadorp,Maastricht,Eindhoven,rush hour traffic jam (no cause reported),VWM 6,Rush Hour Traffic Jam (No Cause Reported),No Cause Reported,Crowd or Busyness,High Intensity,10
3255000,2022-11-03,2022-11-03,08:30:27,08:38:00,28108.0,3723000.0,"7,550",178.6,180.8,A,2,A2,descending,Leende,Valkenswaard,Maastricht,Eindhoven,rush hour traffic jam (no cause reported),VWM 8,Rush Hour Traffic Jam (No Cause Reported),No Cause Reported,Crowd or Busyness,High Intensity,10
3255705,2022-11-03,2022-11-03,16:08:27,16:10:02,3325.0,2100000.0,"1,583",163.4,165.5,A,2,A2,descending,De Hogt,Batadorp,Maastricht,Eindhoven,rush hour traffic jam (no cause reported),VWM 2,Rush Hour Traffic Jam (No Cause Reported),No Cause Reported,Crowd or Busyness,High Intensity,10
3255747,2022-11-03,2022-11-03,16:14:27,16:18:01,8457.0,2371000.0,"3,567",164.4,166.6,A,2,A2,descending,De Hogt,Batadorp,Maastricht,Eindhoven,rush hour traffic jam (no cause reported),VWM 4,Rush Hour Traffic Jam (No Cause Reported),No Cause Reported,Crowd or Busyness,High Intensity,10
3255836,2022-11-03,2022-11-03,16:23:28,16:25:03,3483.0,2200000.0,"1,583",164.2,166.4,A,2,A2,descending,De Hogt,Batadorp,Maastricht,Eindhoven,rush hour traffic jam (no cause reported),VWM 2,Rush Hour Traffic Jam (No Cause Reported),No Cause Reported,Crowd or Busyness,High Intensity,10
3250159,2022-11-01,2022-11-01,08:22:27,08:26:03,15120.0,4200000.0,"3,600",175.9,180.1,A,2,A2,descending,Valkenswaard,Leenderheide/Randweg N2,Maastricht,Eindhoven,rush hour traffic jam (no cause reported),VWM 4,Rush Hour Traffic Jam (No Cause Reported),No Cause Reported,Crowd or Busyness,High Intensity,10
3250444,2022-11-01,2022-11-01,08:53:27,09:24:00,140958.0,4614000.0,"30,550",179.9,184.0,A,2,A2,descending,Maarheeze,Leende,Maastricht,Eindhoven,rush hour traffic jam (no cause reported),VWM 31,Rush Hour Traffic Jam (No Cause Reported),No Cause Reported,Crowd or Busyness,High Intensity,10
3299840,2022-11-30,2022-11-30,08:17:29,08:19:00,3185.0,2100000.0,"1,517",179.4,181.5,A,2,A2,descending,Maarheeze,Leende,Maastricht,Eindhoven,rush hour traffic jam (no cause reported),VWM 2,Rush Hour Traffic Jam (No Cause Reported),No Cause Reported,Crowd or Busyness,High Intensity,10
3299998,2022-11-30,2022-11-30,08:55:29,08:57:00,4247.0,2800000.0,"1,517",164.4,167.2,A,2,A2,descending,De Hogt,Batadorp,Maastricht,Eindhoven,rush hour traffic jam (no cause reported),VWM 2,Rush Hour Traffic Jam (No Cause Reported),No Cause Reported,Crowd or Busyness,High Intensity,10
3300113,2022-11-30,2022-11-30,11:33:28,12:16:00,197445.0,4642000.0,"42,533",162.1,164.8,A,2,A2,descending,De Hogt,Batadorp,Maastricht,Eindhoven,clearance work,VWM 2,Cleanup Operations,Opruimwerkzaamheden,Incident (Cleanup Operations),Incident,10
3299865,2022-11-30,2022-11-30,08:24:29,08:40:03,49230.0,3163000.0,"15,567",163.7,167.4,A,2,A2,descending,De Hogt,Batadorp,Maastricht,Eindhoven,rush hour traffic jam (no cause reported),VWM 16,Rush Hour Traffic Jam (No Cause Reported),No Cause Reported,Crowd or Busyness,High Intensity,10
3299885,2022-11-30,2022-11-30,08:28:28,08:31:00,6837.0,2699000.0,"2,533",179.2,182.1,A,2,A2,descending,Maarheeze,Leende,Maastricht,Eindhoven,rush hour traffic jam (no cause reported),VWM 3,Rush Hour Traffic Jam (No Cause Reported),No Cause Reported,Crowd or Busyness,High Intensity,10
3300869,2022-11-30,2022-11-30,17:25:30,17:31:00,12793.0,2326000.0,"5,500",161.9,164.2,A,2,A2,descending,De Hogt,Batadorp,Maastricht,Eindhoven,rush hour traffic jam (no cause reported),VWM 6,Rush Hour Traffic Jam (No Cause Reported),No Cause Reported,Crowd or Busyness,High Intensity,10
3298096,2022-11-29,2022-11-29,08:28:29,08:40:02,27058.0,2343000.0,"11,550",180.8,182.9,A,2,A2,descending,Maarheeze,Leende,Maastricht,Eindhoven,rush hour traffic jam (no cause reported),VWM 12,Rush Hour Traffic Jam (No Cause Reported),No Cause Reported,Crowd or Busyness,High Intensity,10
3298189,2022-11-29,2022-11-29,08:39:29,08:43:01,8643.0,2446000.0,"3,533",176.0,178.3,A,2,A2,descending,Valkenswaard,Leenderheide/Randweg N2,Maastricht,Eindhoven,rush hour traffic jam (no cause reported),VWM 4,Rush Hour Traffic Jam (No Cause Reported),No Cause Reported,Crowd or Busyness,High Intensity,10
3298479,2022-11-29,2022-11-29,10:11:28,11:17:00,310983.0,4745000.0,"65,533",161.0,163.2,A,2,A2,descending,De Hogt,Batadorp,Maastricht,Eindhoven,defect vehicle (with clean -up/storage room),VWM 13,Defective Vehicle(s),Defective Vehicle,Incident (Stranded Vehicle),Incident,10
3299950,2022-11-30,2022-11-30,08:42:29,08:48:00,15430.0,2797000.0,"5,517",163.8,167.8,A,2,A2,descending,De Hogt,Batadorp,Maastricht,Eindhoven,rush hour traffic jam (no cause reported),VWM 6,Rush Hour Traffic Jam (No Cause Reported),No Cause Reported,Crowd or Busyness,High Intensity,10
3299983,2022-11-30,2022-11-30,08:51:29,08:55:02,9023.0,2542000.0,"3,550",164.4,167.5,A,2,A2,descending,De Hogt,Batadorp,Maastricht,Eindhoven,rush hour traffic jam (no cause reported),VWM 4,Rush Hour Traffic Jam (No Cause Reported),No Cause Reported,Crowd or Busyness,High Intensity,10
3298200,2022-11-29,2022-11-29,08:41:29,08:46:00,11975.0,2651000.0,"4,517",163.9,166.4,A,2,A2,descending,De Hogt,Batadorp,Maastricht,Eindhoven,rush hour traffic jam (no cause reported),VWM 5,Rush Hour Traffic Jam (No Cause Reported),No Cause Reported,Crowd or Busyness,High Intensity,10
3298502,2022-11-29,2022-11-29,11:17:29,11:26:00,24018.0,2820000.0,"8,517",161.0,163.6,A,2,A2,descending,De Hogt,Batadorp,Maastricht,Eindhoven,traffic jam outside rush hour (no cause reported),VWM 9,Off-Peak Traffic Jam (No Cause Reported),No Cause Reported,Crowd or Busyness,High Intensity,10
3298528,2022-11-29,2022-11-29,12:18:29,13:21:05,221642.0,3541000.0,"62,600",161.0,164.7,A,2,A2,descending,De Hogt,Batadorp,Maastricht,Eindhoven,traffic jam outside rush hour (no cause reported),VWM 63,Off-Peak Traffic Jam (No Cause Reported),No Cause Reported,Crowd or Busyness,High Intensity,10
3299507,2022-11-30,2022-11-30,07:03:26,07:46:01,149422.0,3509000.0,"42,583",176.3,178.9,A,2,A2,descending,Leende,Valkenswaard,Maastricht,Eindhoven,rush hour traffic jam (no cause reported),VWM 43,Rush Hour Traffic Jam (No Cause Reported),No Cause Reported,Crowd or Busyness,High Intensity,10
3299733,2022-11-30,2022-11-30,08:00:28,08:09:00,29173.0,3419000.0,"8,533",164.4,167.5,A,2,A2,descending,De Hogt,Batadorp,Maastricht,Eindhoven,rush hour traffic jam (no cause reported),VWM 9,Rush Hour Traffic Jam (No Cause Reported),No Cause Reported,Crowd or Busyness,High Intensity,10
3298154,2022-11-29,2022-11-29,08:34:30,08:36:00,3000.0,2000000.0,"1,500",175.9,177.9,A,2,A2,descending,Valkenswaard,Leenderheide/Randweg N2,Maastricht,Eindhoven,rush hour traffic jam (no cause reported),VWM 2,Rush Hour Traffic Jam (No Cause Reported),No Cause Reported,Crowd or Busyness,High Intensity,10
3298249,2022-11-29,2022-11-29,08:49:29,08:53:01,7847.0,2221000.0,"3,533",164.4,166.6,A,2,A2,descending,De Hogt,Batadorp,Maastricht,Eindhoven,rush hour traffic jam (no cause reported),VWM 4,Rush Hour Traffic Jam (No Cause Reported),No Cause Reported,Crowd or Busyness,High Intensity,10
3299633,2022-11-30,2022-11-30,07:44:27,07:54:00,25625.0,2683000.0,"9,550",164.3,166.4,A,2,A2,descending,De Hogt,Batadorp,Maastricht,Eindhoven,rush hour traffic jam (no cause reported),VWM 10,Rush Hour Traffic Jam (No Cause Reported),No Cause Reported,Crowd or Busyness,High Intensity,10
3299739,2022-11-30,2022-11-30,08:01:27,08:04:00,7360.0,2886000.0,"2,550",181.3,184.0,A,2,A2,descending,Maarheeze,Leende,Maastricht,Eindhoven,rush hour traffic jam (no cause reported),VWM 3,Rush Hour Traffic Jam (No Cause Reported),No Cause Reported,Crowd or Busyness,High Intensity,10
3298356,2022-11-29,2022-11-29,09:08:29,09:10:02,3255.0,2100000.0,"1,550",163.6,165.7,A,2,A2,descending,De Hogt,Batadorp,Maastricht,Eindhoven,rush hour traffic jam (no cause reported),VWM 2,Rush Hour Traffic Jam (No Cause Reported),No Cause Reported,Crowd or Busyness,High Intensity,10
3299806,2022-11-30,2022-11-30,08:11:29,08:23:00,35985.0,3125000.0,"11,517",164.3,166.4,A,2,A2,descending,De Hogt,Batadorp,Maastricht,Eindhoven,rush hour traffic jam (no cause reported),VWM 12,Rush Hour Traffic Jam (No Cause Reported),No Cause Reported,Crowd or Busyness,High Intensity,10
3299695,2022-11-30,2022-11-30,07:54:28,08:00:04,15955.0,2849000.0,"5,600",164.4,166.8,A,2,A2,descending,De Hogt,Batadorp,Maastricht,Eindhoven,rush hour traffic jam (no cause reported),VWM 6,Rush Hour Traffic Jam (No Cause Reported),No Cause Reported,Crowd or Busyness,High Intensity,10
3299790,2022-11-30,2022-11-30,08:09:28,08:12:00,10347.0,4084000.0,"2,533",175.4,178.6,A,2,A2,descending,Valkenswaard,Leenderheide/Randweg N2,Maastricht,Eindhoven,rush hour traffic jam (no cause reported),VWM 3,Rush Hour Traffic Jam (No Cause Reported),No Cause Reported,Crowd or Busyness,High Intensity,10
3293749,2022-11-25,2022-11-25,15:18:29,15:25:02,15773.0,2408000.0,"6,550",164.6,166.7,A,2,A2,descending,Leenderheide,De Hogt,Maastricht,Eindhoven,rush hour traffic jam (no cause reported),VWM 7,Rush Hour Traffic Jam (No Cause Reported),No Cause Reported,Crowd or Busyness,High Intensity,10
3293806,2022-11-25,2022-11-25,15:28:29,15:30:02,3255.0,2100000.0,"1,550",164.2,166.3,A,2,A2,descending,De Hogt,Batadorp,Maastricht,Eindhoven,rush hour traffic jam (no cause reported),VWM 2,Rush Hour Traffic Jam (No Cause Reported),No Cause Reported,Crowd or Busyness,High Intensity,10
3293959,2022-11-25,2022-11-25,15:48:29,15:51:00,7200.0,2861000.0,"2,517",163.3,166.1,A,2,A2,descending,De Hogt,Batadorp,Maastricht,Eindhoven,rush hour traffic jam (no cause reported),VWM 3,Rush Hour Traffic Jam (No Cause Reported),No Cause Reported,Crowd or Busyness,High Intensity,10
3295349,2022-11-28,2022-11-28,06:53:24,06:57:00,8160.0,2267000.0,"3,600",164.0,166.1,A,2,A2,descending,De Hogt,Batadorp,Maastricht,Eindhoven,rush hour traffic jam (no cause reported),VWM 4,Rush Hour Traffic Jam (No Cause Reported),No Cause Reported,Crowd or Busyness,High Intensity,10
3295880,2022-11-28,2022-11-28,08:05:28,08:14:01,28588.0,3344000.0,"8,550",175.9,178.6,A,2,A2,descending,Valkenswaard,Leenderheide/Randweg N2,Maastricht,Eindhoven,rush hour traffic jam (no cause reported),VWM 9,Rush Hour Traffic Jam (No Cause Reported),No Cause Reported,Crowd or Busyness,High Intensity,10
3291755,2022-11-24,2022-11-24,15:50:29,15:52:00,4095.0,2700000.0,"1,517",164.4,167.1,A,2,A2,descending,De Hogt,Batadorp,Maastricht,Eindhoven,rush hour traffic jam (no cause reported),VWM 2,Rush Hour Traffic Jam (No Cause Reported),No Cause Reported,Crowd or Busyness,High Intensity,10
3293313,2022-11-25,2022-11-25,08:56:12,09:29:00,143880.0,4387000.0,"32,800",157.5,161.4,A,2,A2,descending,De Hogt,Batadorp,Maastricht,Eindhoven,accident on the connecting road,VWM 14,Accident on Connecting Road,Accident Elsewhere,Accident,Accident,10
3293650,2022-11-25,2022-11-25,15:00:29,15:06:00,17813.0,3229000.0,"5,517",163.4,165.6,A,2,A2,descending,De Hogt,Batadorp,Maastricht,Eindhoven,rush hour traffic jam (no cause reported),VWM 6,Rush Hour Traffic Jam (No Cause Reported),No Cause Reported,Crowd or Busyness,High Intensity,10
3294309,2022-11-25,2022-11-25,16:32:30,16:36:01,12127.0,3448000.0,"3,517",163.1,166.7,A,2,A2,descending,De Hogt,Batadorp,Maastricht,Eindhoven,rush hour traffic jam (no cause reported),VWM 4,Rush Hour Traffic Jam (No Cause Reported),No Cause Reported,Crowd or Busyness,High Intensity,10
3295769,2022-11-28,2022-11-28,07:53:27,07:55:02,3325.0,2100000.0,"1,583",179.6,181.7,A,2,A2,descending,Maarheeze,Leende,Maastricht,Eindhoven,rush hour traffic jam (no cause reported),VWM 2,Rush Hour Traffic Jam (No Cause Reported),No Cause Reported,Crowd or Busyness,High Intensity,10
3291854,2022-11-24,2022-11-24,16:05:29,16:20:03,46475.0,3191000.0,"14,567",163.3,167.1,A,2,A2,descending,De Hogt,Batadorp,Maastricht,Eindhoven,rush hour traffic jam (no cause reported),VWM 15,Rush Hour Traffic Jam (No Cause Reported),No Cause Reported,Crowd or Busyness,High Intensity,10
3295606,2022-11-28,2022-11-28,07:37:26,07:41:01,10848.0,3027000.0,"3,583",179.8,182.9,A,2,A2,descending,Maarheeze,Leende,Maastricht,Eindhoven,rush hour traffic jam (no cause reported),VWM 4,Rush Hour Traffic Jam (No Cause Reported),No Cause Reported,Crowd or Busyness,High Intensity,10
3291766,2022-11-24,2022-11-24,15:52:28,15:55:02,7443.0,2900000.0,"2,567",164.2,167.1,A,2,A2,descending,De Hogt,Batadorp,Maastricht,Eindhoven,rush hour traffic jam (no cause reported),VWM 3,Rush Hour Traffic Jam (No Cause Reported),No Cause Reported,Crowd or Busyness,High Intensity,10
3293335,2022-11-25,2022-11-25,09:30:28,09:34:00,7067.0,2000000.0,"3,533",162.6,164.6,A,2,A2,descending,De Hogt,Batadorp,Maastricht,Eindhoven,rush hour traffic jam (no cause reported),VWM 4,Rush Hour Traffic Jam (No Cause Reported),No Cause Reported,Crowd or Busyness,High Intensity,10
3293824,2022-11-25,2022-11-25,15:30:30,15:33:00,5087.0,2035000.0,"2,500",164.3,166.3,A,2,A2,descending,De Hogt,Batadorp,Maastricht,Eindhoven,rush hour traffic jam (no cause reported),VWM 2,Rush Hour Traffic Jam (No Cause Reported),No Cause Reported,Crowd or Busyness,High Intensity,10
3295365,2022-11-28,2022-11-28,06:57:25,07:52:01,211827.0,3880000.0,"54,600",173.6,176.0,A,2,A2,descending,Valkenswaard,Leenderheide/Randweg N2,Maastricht,Eindhoven,rush hour traffic jam (no cause reported),VWM 55,Rush Hour Traffic Jam (No Cause Reported),No Cause Reported,Crowd or Busyness,High Intensity,10
3295209,2022-11-27,2022-11-27,15:56:26,16:07:00,28683.0,2715000.0,"10,567",163.9,166.7,A,2,A2,descending,De Hogt,Batadorp,Maastricht,Eindhoven,traffic jam outside rush hour (no cause reported),VWM 11,Off-Peak Traffic Jam (No Cause Reported),No Cause Reported,Crowd or Busyness,High Intensity,10
3295374,2022-11-28,2022-11-28,06:58:25,07:01:00,5683.0,2200000.0,"2,583",164.4,166.6,A,2,A2,descending,De Hogt,Batadorp,Maastricht,Eindhoven,rush hour traffic jam (no cause reported),VWM 3,Rush Hour Traffic Jam (No Cause Reported),No Cause Reported,Crowd or Busyness,High Intensity,10
3295212,2022-11-27,2022-11-27,16:09:25,16:13:00,7883.0,2200000.0,"3,583",164.6,166.8,A,2,A2,descending,Leenderheide,De Hogt,Maastricht,Eindhoven,traffic jam outside rush hour (no cause reported),VWM 4,Off-Peak Traffic Jam (No Cause Reported),No Cause Reported,Crowd or Busyness,High Intensity,10
3295213,2022-11-27,2022-11-27,16:14:26,16:21:00,15660.0,2385000.0,"6,567",162.8,165.2,A,2,A2,descending,De Hogt,Batadorp,Maastricht,Eindhoven,traffic jam outside rush hour (no cause reported),VWM 7,Off-Peak Traffic Jam (No Cause Reported),No Cause Reported,Crowd or Busyness,High Intensity,10
3295214,2022-11-27,2022-11-27,16:22:26,16:28:00,13160.0,2364000.0,"5,567",163.7,166.1,A,2,A2,descending,De Hogt,Batadorp,Maastricht,Eindhoven,traffic jam outside rush hour (no cause reported),VWM 6,Off-Peak Traffic Jam (No Cause Reported),No Cause Reported,Crowd or Busyness,High Intensity,10
3297450,2022-11-29,2022-11-29,06:56:25,07:01:00,11055.0,2412000.0,"4,583",164.3,166.5,A,2,A2,descending,De Hogt,Batadorp,Maastricht,Eindhoven,rush hour traffic jam (no cause reported),VWM 5,Rush Hour Traffic Jam (No Cause Reported),No Cause Reported,Crowd or Busyness,High Intensity,10
3291281,2022-11-24,2022-11-24,09:04:28,09:25:03,61342.0,2980000.0,"20,583",164.4,166.6,A,2,A2,descending,De Hogt,Batadorp,Maastricht,Eindhoven,rush hour traffic jam (no cause reported),VWM 21,Rush Hour Traffic Jam (No Cause Reported),No Cause Reported,Crowd or Busyness,High Intensity,10
3295218,2022-11-27,2022-11-27,16:39:26,16:43:00,10343.0,2900000.0,"3,567",163.6,166.5,A,2,A2,descending,De Hogt,Batadorp,Maastricht,Eindhoven,traffic jam outside rush hour (no cause reported),VWM 4,Off-Peak Traffic Jam (No Cause Reported),No Cause Reported,Crowd or Busyness,High Intensity,10
3295219,2022-11-27,2022-11-27,16:43:26,16:49:00,14417.0,2590000.0,"5,567",164.3,166.8,A,2,A2,descending,De Hogt,Batadorp,Maastricht,Eindhoven,traffic jam outside rush hour (no cause reported),VWM 6,Off-Peak Traffic Jam (No Cause Reported),No Cause Reported,Crowd or Busyness,High Intensity,10
3295222,2022-11-27,2022-11-27,16:54:26,17:08:00,36190.0,2668000.0,"13,567",164.2,167.0,A,2,A2,descending,De Hogt,Batadorp,Maastricht,Eindhoven,traffic jam outside rush hour (no cause reported),VWM 14,Off-Peak Traffic Jam (No Cause Reported),No Cause Reported,Crowd or Busyness,High Intensity,10
3297504,2022-11-29,2022-11-29,07:14:27,07:33:01,78280.0,4216000.0,"18,567",180.6,183.9,A,2,A2,descending,Maarheeze,Leende,Maastricht,Eindhoven,rush hour traffic jam (no cause reported),VWM 19,Rush Hour Traffic Jam (No Cause Reported),No Cause Reported,Crowd or Busyness,High Intensity,10
3297552,2022-11-29,2022-11-29,07:25:27,07:31:01,14788.0,2657000.0,"5,567",175.9,178.1,A,2,A2,descending,Valkenswaard,Leenderheide/Randweg N2,Maastricht,Eindhoven,rush hour traffic jam (no cause reported),VWM 6,Rush Hour Traffic Jam (No Cause Reported),No Cause Reported,Crowd or Busyness,High Intensity,10
3293687,2022-11-25,2022-11-25,15:07:29,15:15:02,20027.0,2653000.0,"7,550",164.1,166.4,A,2,A2,descending,De Hogt,Batadorp,Maastricht,Eindhoven,rush hour traffic jam (no cause reported),VWM 8,Rush Hour Traffic Jam (No Cause Reported),No Cause Reported,Crowd or Busyness,High Intensity,10
3297559,2022-11-29,2022-11-29,07:26:27,08:03:00,129297.0,3538000.0,"36,550",181.0,183.8,A,2,A2,descending,Maarheeze,Leende,Maastricht,Eindhoven,rush hour traffic jam (no cause reported),VWM 37,Rush Hour Traffic Jam (No Cause Reported),No Cause Reported,Crowd or Busyness,High Intensity,10
3297595,2022-11-29,2022-11-29,07:31:27,07:38:00,16042.0,2449000.0,"6,550",177.8,179.8,A,2,A2,descending,Leende,Valkenswaard,Maastricht,Eindhoven,rush hour traffic jam (no cause reported),VWM 7,Rush Hour Traffic Jam (No Cause Reported),No Cause Reported,Crowd or Busyness,High Intensity,10
3296178,2022-11-28,2022-11-28,08:47:28,08:52:01,21240.0,4668000.0,"4,550",175.2,179.7,A,2,A2,descending,Valkenswaard,Leenderheide/Randweg N2,Maastricht,Eindhoven,rush hour traffic jam (no cause reported),VWM 5,Rush Hour Traffic Jam (No Cause Reported),No Cause Reported,Crowd or Busyness,High Intensity,10
3295324,2022-11-28,2022-11-28,06:48:24,06:51:00,6595.0,2537000.0,"2,600",163.2,165.7,A,2,A2,descending,De Hogt,Batadorp,Maastricht,Eindhoven,rush hour traffic jam (no cause reported),VWM 3,Rush Hour Traffic Jam (No Cause Reported),No Cause Reported,Crowd or Busyness,High Intensity,10
3295645,2022-11-28,2022-11-28,07:41:27,09:03:00,530620.0,6507000.0,"81,550",180.7,182.9,A,2,A2,descending,Maarheeze,Leende,Maastricht,Eindhoven,rush hour traffic jam (no cause reported),VWM 82,Rush Hour Traffic Jam (No Cause Reported),No Cause Reported,Crowd or Busyness,High Intensity,10
3296080,2022-11-28,2022-11-28,08:33:28,08:38:00,9565.0,2110000.0,"4,533",175.8,177.9,A,2,A2,descending,Valkenswaard,Leenderheide/Randweg N2,Maastricht,Eindhoven,rush hour traffic jam (no cause reported),VWM 5,Rush Hour Traffic Jam (No Cause Reported),No Cause Reported,Crowd or Busyness,High Intensity,10
3296151,2022-11-28,2022-11-28,08:43:28,08:47:00,11167.0,3160000.0,"3,533",175.7,178.7,A,2,A2,descending,Valkenswaard,Leenderheide/Randweg N2,Maastricht,Eindhoven,rush hour traffic jam (no cause reported),VWM 4,Rush Hour Traffic Jam (No Cause Reported),No Cause Reported,Crowd or Busyness,High Intensity,10
3296227,2022-11-28,2022-11-28,08:54:28,09:03:00,25552.0,2994000.0,"8,533",179.2,182.3,A,2,A2,descending,Maarheeze,Leende,Maastricht,Eindhoven,rush hour traffic jam (no cause reported),VWM 9,Rush Hour Traffic Jam (No Cause Reported),No Cause Reported,Crowd or Busyness,High Intensity,10
