NL Site Number,File Start Date,File End Date,File Start Time,File End Time,File Severity,Average Length,File Duration,Hectometer Head,Hectometer Tail,Route Letter,Route Number,Route Description,Hectometering Direction,Head Road Section From,Head Road Section To,Trajectory From,Trajectory To,Cause Ground Detail,Cause Progression,Cause 1,Cause 2,Cause 3,Cause 4,Month,route
3283714,2022-11-21,2022-11-21,07:37:25,08:16:02,156767.0,4060000.0,"38,617",175.1,177.2,A,2,A2,descending,Valkenswaard,Leenderheide/Randweg N2,Maastricht,Eindhoven,rush hour traffic jam (no cause reported),VWM 39,Pointed traffic jam (not reported),No Cause Reported,Crowd or Busyness,High Intensity,10,M-E
3277371,2022-11-16,2022-11-16,16:30:28,16:34:00,10450.0,2958000.0,"3,533",159.6,156.5,A,2,A2,ascending,Batadorp,De Hogt,Eindhoven,Maastricht,rush hour traffic jam (no cause reported),VWM 4,Rush Hour Traffic Jam (No Cause Reported),No Cause Reported,Crowd or Busyness,High Intensity,10,M-E
3277726,2022-11-16,2022-11-16,17:17:29,17:19:02,3100.0,2000000.0,"1,550",158.7,156.7,A,2,A2,ascending,Batadorp,De Hogt,Eindhoven,Maastricht,rush hour traffic jam (no cause reported),VWM 2,Pointed traffic jam (not reported),No Cause Reported,Crowd or Busyness,High Intensity,10,M-E
3278343,2022-11-17,2022-11-17,06:57:24,07:00:02,7177.0,2725000.0,"2,633",163.5,166.3,A,2,A2,descending,De Hogt,Batadorp,Maastricht,Eindhoven,rush hour traffic jam (no cause reported),VWM 3,Pointed traffic jam (not reported),No Cause Reported,Rush,High Intensity,10,M-E
3280811,2022-11-17,2022-11-17,17:12:38,17:15:02,4882.0,2034000.0,"2,400",163.4,165.4,A,2,A2,descending,De Hogt,Batadorp,Maastricht,Eindhoven,rush hour traffic jam (no cause reported),VWM 2,Pointed traffic jam (not reported),No Cause Reported,Rush,High Intensity,10,M-E
3281561,2022-11-18,2022-11-18,11:55:27,12:45:49,207685.0,4123000.0,"50,367",159.8,157.3,A,2,A2,ascending,Batadorp,De Hogt,Eindhoven,Maastricht,accident (with cleaning/storage),VWM 2,Accident,Accident,Accident,Accident,10,M-E
3283811,2022-11-21,2022-11-21,07:49:26,07:56:00,14687.0,2237000.0,"6,567",173.9,176.0,A,2,A2,descending,Valkenswaard,Leenderheide/Randweg N2,Maastricht,Eindhoven,rush hour traffic jam (no cause reported),VWM 7,Rush Hour Traffic Jam (No Cause Reported),No Cause Reported,Crowd or Busyness,High Intensity,10,M-E
3277908,2022-11-16,2022-11-16,17:38:29,17:43:01,9903.0,2185000.0,"4,533",158.2,156.0,A,2,A2,ascending,Batadorp,De Hogt,Eindhoven,Maastricht,rush hour traffic jam (no cause reported),VWM 5,Pointed traffic jam (not reported),No Cause Reported,Crowd or Busyness,High Intensity,10,M-E
3278537,2022-11-17,2022-11-17,07:30:26,07:33:01,9110.0,3526000.0,"2,583",181.7,184.7,A,2,A2,descending,Maarheeze,Leende,Maastricht,Eindhoven,rush hour traffic jam (no cause reported),VWM 3,Pointed traffic jam (not reported),No Cause Reported,Crowd or Busyness,High Intensity,10,M-E
3278538,2022-11-17,2022-11-17,07:30:26,07:34:00,8117.0,2276000.0,"3,567",174.3,176.7,A,2,A2,descending,Valkenswaard,Leenderheide/Randweg N2,Maastricht,Eindhoven,rush hour traffic jam (no cause reported),VWM 4,Rush Hour Traffic Jam (No Cause Reported),No Cause Reported,Crowd or Busyness,High Intensity,10,M-E
3280178,2022-11-17,2022-11-17,16:02:31,16:07:01,10105.0,2246000.0,"4,500",163.8,166.0,A,2,A2,descending,De Hogt,Batadorp,Maastricht,Eindhoven,rush hour traffic jam (no cause reported),VWM 4,Pointed traffic jam (not reported),No Cause Reported,Crowd or Busyness,High Intensity,10,M-E
3281760,2022-11-18,2022-11-18,14:59:28,15:16:01,45850.0,2770000.0,"16,550",158.0,155.8,A,2,A2,ascending,Batadorp,De Hogt,Eindhoven,Maastricht,rush hour traffic jam (no cause reported),VWM 17,Pointed traffic jam (not reported),No Cause Reported,Crowd or Busyness,High Intensity,10,M-E
3284005,2022-11-21,2022-11-21,08:11:27,08:16:02,19450.0,4244000.0,"4,583",173.4,177.6,A,2,A2,descending,Valkenswaard,Leenderheide/Randweg N2,Maastricht,Eindhoven,rush hour traffic jam (no cause reported),VWM 5,Pointed traffic jam (not reported),No Cause Reported,Rush,High Intensity,10,M-E
3284082,2022-11-21,2022-11-21,08:22:27,08:36:00,62000.0,4576000.0,"13,550",170.6,177.5,A,2,A2,descending,Valkenswaard,Leenderheide/Randweg N2,Maastricht,Eindhoven,rush hour traffic jam (no cause reported),VWM 14,Pointed traffic jam (not reported),No Cause Reported,Crowd or Busyness,High Intensity,10,M-E
3277644,2022-11-16,2022-11-16,17:05:29,17:15:02,21625.0,2264000.0,"9,550",162.8,165.2,A,2,A2,descending,De Hogt,Batadorp,Maastricht,Eindhoven,rush hour traffic jam (no cause reported),VWM 10,Pointed traffic jam (not reported),No Cause Reported,Crowd or Busyness,High Intensity,10,M-E
3279525,2022-11-17,2022-11-17,09:20:27,09:22:00,4340.0,2800000.0,"1,550",179.9,182.7,A,2,A2,descending,Maarheeze,Leende,Maastricht,Eindhoven,rush hour traffic jam (no cause reported),VWM 2,Pointed traffic jam (not reported),No Cause Reported,Rush,High Intensity,10,M-E
3280189,2022-11-17,2022-11-17,16:04:33,16:12:01,16713.0,2238000.0,"7,467",158.2,155.9,A,2,A2,ascending,Batadorp,De Hogt,Eindhoven,Maastricht,rush hour traffic jam (no cause reported),VWM 7,Pointed traffic jam (not reported),No Cause Reported,Crowd or Busyness,High Intensity,10,M-E
3280269,2022-11-17,2022-11-17,16:14:31,16:17:00,5632.0,2268000.0,"2,483",158.7,156.4,A,2,A2,ascending,Batadorp,De Hogt,Eindhoven,Maastricht,rush hour traffic jam (no cause reported),VWM 2,Pointed traffic jam (not reported),No Cause Reported,Crowd or Busyness,High Intensity,10,M-E
3281143,2022-11-17,2022-11-17,17:47:37,17:49:01,2940.0,2100000.0,"1,400",163.8,161.7,A,2,A2,ascending,Batadorp,De Hogt,Eindhoven,Maastricht,rush hour traffic jam (no cause reported),VWM 1,Rush Hour Traffic Jam (No Cause Reported),No Cause Reported,Rush,High Intensity,10,M-E
3282192,2022-11-18,2022-11-18,16:17:29,16:22:02,10745.0,2362000.0,"4,550",179.3,181.4,A,2,A2,descending,Maarheeze,Leende,Maastricht,Eindhoven,rush hour traffic jam (no cause reported),VWM 5,Pointed traffic jam (not reported),No Cause Reported,Rush,High Intensity,10,M-E
3282237,2022-11-18,2022-11-18,16:23:30,16:25:02,3373.0,2200000.0,"1,533",181.5,183.7,A,2,A2,descending,Maarheeze,Leende,Maastricht,Eindhoven,rush hour traffic jam (no cause reported),VWM 2,Pointed traffic jam (not reported),No Cause Reported,Crowd or Busyness,High Intensity,10,M-E
3282520,2022-11-18,2022-11-18,17:04:29,17:09:01,12470.0,2751000.0,"4,533",162.7,165.7,A,2,A2,descending,De Hogt,Batadorp,Maastricht,Eindhoven,rush hour traffic jam (no cause reported),VWM 5,Pointed traffic jam (not reported),No Cause Reported,Crowd or Busyness,High Intensity,10,M-E
3282637,2022-11-18,2022-11-18,17:20:29,17:22:01,3067.0,2000000.0,"1,533",158.1,156.1,A,2,A2,ascending,Batadorp,De Hogt,Eindhoven,Maastricht,rush hour traffic jam (no cause reported),VWM 2,Pointed traffic jam (not reported),No Cause Reported,Rush,High Intensity,10,M-E
3278642,2022-11-17,2022-11-17,07:39:26,09:33:01,1062073.0,9351000.0,"113,583",176.4,178.5,A,2,A2,descending,Leende,Valkenswaard,Maastricht,Eindhoven,rush hour traffic jam (no cause reported),VWM 114,Pointed traffic jam (not reported),No Cause Reported,Crowd or Busyness,High Intensity,10,M-E
3279039,2022-11-17,2022-11-17,08:21:28,08:26:02,18207.0,3987000.0,"4,567",175.6,180.2,A,2,A2,descending,Valkenswaard,Leenderheide/Randweg N2,Maastricht,Eindhoven,rush hour traffic jam (no cause reported),VWM 5,Pointed traffic jam (not reported),No Cause Reported,Crowd or Busyness,High Intensity,10,M-E
3280577,2022-11-17,2022-11-17,16:48:36,16:52:02,8927.0,2600000.0,"3,433",178.5,175.9,A,2,A2,ascending,Valkenswaard,Leende,Eindhoven,Maastricht,rush hour traffic jam (no cause reported),VWM 3,Pointed traffic jam (not reported),No Cause Reported,Rush,High Intensity,10,M-E
3281642,2022-11-18,2022-11-18,13:59:28,14:06:01,14975.0,2286000.0,"6,550",157.9,155.4,A,2,A2,ascending,Batadorp,De Hogt,Eindhoven,Maastricht,traffic jam outside rush hour (no cause reported),VWM 7,File outside striker (no cause reported),No Cause Reported,Rush,High Intensity,10,M-E
3281771,2022-11-18,2022-11-18,15:03:28,15:14:02,33158.0,3138000.0,"10,567",164.2,166.8,A,2,A2,descending,De Hogt,Batadorp,Maastricht,Eindhoven,rush hour traffic jam (no cause reported),VWM 11,Pointed traffic jam (not reported),No Cause Reported,Rush,High Intensity,10,M-E
3282349,2022-11-18,2022-11-18,16:38:29,16:56:00,63697.0,3636000.0,"17,517",181.1,185.0,A,2,A2,descending,Maarheeze,Leende,Maastricht,Eindhoven,rush hour traffic jam (no cause reported),VWM 18,Pointed traffic jam (not reported),No Cause Reported,Rush,High Intensity,10,M-E
3282771,2022-11-18,2022-11-18,17:42:28,17:47:00,12530.0,2764000.0,"4,533",159.8,156.8,A,2,A2,ascending,Batadorp,De Hogt,Eindhoven,Maastricht,rush hour traffic jam (no cause reported),VWM 5,Pointed traffic jam (not reported),No Cause Reported,Crowd or Busyness,High Intensity,10,M-E
3282868,2022-11-18,2022-11-18,18:08:27,18:13:00,11092.0,2438000.0,"4,550",160.0,157.4,A,2,A2,ascending,Batadorp,De Hogt,Eindhoven,Maastricht,rush hour traffic jam (no cause reported),VWM 5,Pointed traffic jam (not reported),No Cause Reported,Rush,High Intensity,10,M-E
3282869,2022-11-18,2022-11-18,18:08:27,18:11:00,5787.0,2269000.0,"2,550",178.2,175.8,A,2,A2,ascending,Valkenswaard,Leende,Eindhoven,Maastricht,rush hour traffic jam (no cause reported),VWM 3,Pointed traffic jam (not reported),No Cause Reported,Rush,High Intensity,10,M-E
3278278,2022-11-17,2022-11-17,06:39:23,06:43:00,7947.0,2197000.0,"3,617",164.3,166.5,A,2,A2,descending,De Hogt,Batadorp,Maastricht,Eindhoven,rush hour traffic jam (no cause reported),VWM 4,Pointed traffic jam (not reported),No Cause Reported,Crowd or Busyness,High Intensity,10,M-E
3278852,2022-11-17,2022-11-17,08:00:27,08:08:02,19698.0,2598000.0,"7,583",175.8,178.1,A,2,A2,descending,Valkenswaard,Leenderheide/Randweg N2,Maastricht,Eindhoven,rush hour traffic jam (no cause reported),VWM 8,Pointed traffic jam (not reported),No Cause Reported,Rush,High Intensity,10,M-E
3279232,2022-11-17,2022-11-17,08:40:28,08:44:01,7810.0,2200000.0,"3,550",164.2,166.4,A,2,A2,descending,De Hogt,Batadorp,Maastricht,Eindhoven,rush hour traffic jam (no cause reported),VWM 4,Pointed traffic jam (not reported),No Cause Reported,Crowd or Busyness,High Intensity,10,M-E
3279332,2022-11-17,2022-11-17,08:53:28,08:56:01,13005.0,5100000.0,"2,550",175.9,181.0,A,2,A2,descending,Valkenswaard,Leenderheide/Randweg N2,Maastricht,Eindhoven,rush hour traffic jam (no cause reported),VWM 3,Pointed traffic jam (not reported),No Cause Reported,Rush,High Intensity,10,M-E
3279542,2022-11-17,2022-11-17,09:25:27,09:29:00,9648.0,2718000.0,"3,550",181.3,183.6,A,2,A2,descending,Maarheeze,Leende,Maastricht,Eindhoven,rush hour traffic jam (no cause reported),VWM 4,Pointed traffic jam (not reported),No Cause Reported,Crowd or Busyness,High Intensity,10,M-E
3281656,2022-11-18,2022-11-18,14:11:28,14:15:01,7607.0,2143000.0,"3,550",158.0,155.8,A,2,A2,ascending,Batadorp,De Hogt,Eindhoven,Maastricht,traffic jam outside rush hour (no cause reported),VWM 4,Off-Peak Traffic Jam (No Cause Reported),No Cause Reported,Rush,High Intensity,10,M-E
3282730,2022-11-18,2022-11-18,17:34:29,17:38:00,11455.0,3257000.0,"3,517",163.0,166.4,A,2,A2,descending,De Hogt,Batadorp,Maastricht,Eindhoven,rush hour traffic jam (no cause reported),VWM 4,Pointed traffic jam (not reported),No Cause Reported,Crowd or Busyness,High Intensity,10,M-E
3283496,2022-11-21,2022-11-21,06:51:23,06:53:01,3267.0,2000000.0,"1,633",179.6,181.6,A,2,A2,descending,Maarheeze,Leende,Maastricht,Eindhoven,rush hour traffic jam (no cause reported),VWM 2,Pointed traffic jam (not reported),No Cause Reported,Rush,High Intensity,10,M-E
3282121,2022-11-18,2022-11-18,16:08:29,16:31:02,65963.0,2925000.0,"22,550",181.2,183.5,A,2,A2,descending,Maarheeze,Leende,Maastricht,Eindhoven,rush hour traffic jam (no cause reported),VWM 23,Pointed traffic jam (not reported),No Cause Reported,Crowd or Busyness,High Intensity,10,M-E
3283950,2022-11-21,2022-11-21,08:05:26,09:09:00,309017.0,4861000.0,"63,567",178.6,181.2,A,2,A2,descending,Leende,Valkenswaard,Maastricht,Eindhoven,rush hour traffic jam (no cause reported),VWM 64,Pointed traffic jam (not reported),No Cause Reported,Crowd or Busyness,High Intensity,10,M-E
3277660,2022-11-16,2022-11-16,17:08:29,17:13:00,12382.0,2741000.0,"4,517",160.0,156.9,A,2,A2,ascending,Batadorp,De Hogt,Eindhoven,Maastricht,rush hour traffic jam (no cause reported),VWM 5,Pointed traffic jam (not reported),No Cause Reported,Rush,High Intensity,10,M-E
3279545,2022-11-17,2022-11-17,09:26:27,09:54:00,172105.0,6247000.0,"27,550",175.4,180.1,A,2,A2,descending,Valkenswaard,Leenderheide/Randweg N2,Maastricht,Eindhoven,rush hour traffic jam (no cause reported),VWM 28,Pointed traffic jam (not reported),No Cause Reported,Rush,High Intensity,10,M-E
3281257,2022-11-17,2022-11-17,18:16:28,18:18:00,3680.0,2400000.0,"1,533",159.3,156.9,A,2,A2,ascending,Batadorp,De Hogt,Eindhoven,Maastricht,rush hour traffic jam (no cause reported),VWM 2,Pointed traffic jam (not reported),No Cause Reported,Crowd or Busyness,High Intensity,10,M-E
3283500,2022-11-21,2022-11-21,06:52:23,07:16:00,66167.0,2802000.0,"23,617",163.7,166.1,A,2,A2,descending,De Hogt,Batadorp,Maastricht,Eindhoven,rush hour traffic jam (no cause reported),VWM 24,Pointed traffic jam (not reported),No Cause Reported,Rush,High Intensity,10,M-E
3282089,2022-11-18,2022-11-18,16:03:29,16:05:02,4185.0,2700000.0,"1,550",179.5,182.2,A,2,A2,descending,Maarheeze,Leende,Maastricht,Eindhoven,rush hour traffic jam (no cause reported),VWM 2,Pointed traffic jam (not reported),No Cause Reported,Rush,High Intensity,10,M-E
3277761,2022-11-16,2022-11-16,17:21:29,17:23:00,3640.0,2400000.0,"1,517",176.4,174.0,A,2,A2,ascending,Leenderheide/Randweg N2,Valkenswaard,Eindhoven,Maastricht,rush hour traffic jam (no cause reported),VWM 2,Pointed traffic jam (not reported),No Cause Reported,Rush,High Intensity,10,M-E
3278473,2022-11-17,2022-11-17,07:22:25,07:27:01,11837.0,2573000.0,"4,600",180.8,183.7,A,2,A2,descending,Maarheeze,Leende,Maastricht,Eindhoven,rush hour traffic jam (no cause reported),VWM 5,Rush Hour Traffic Jam (No Cause Reported),No Cause Reported,Crowd or Busyness,High Intensity,10,M-E
3280600,2022-11-17,2022-11-17,16:51:34,16:55:03,8012.0,2300000.0,"3,483",178.3,176.0,A,2,A2,ascending,Valkenswaard,Leende,Eindhoven,Maastricht,rush hour traffic jam (no cause reported),VWM 3,Pointed traffic jam (not reported),No Cause Reported,Rush,High Intensity,10,M-E
3282243,2022-11-18,2022-11-18,16:24:29,16:42:01,48898.0,2789000.0,"17,533",163.5,165.6,A,2,A2,descending,De Hogt,Batadorp,Maastricht,Eindhoven,rush hour traffic jam (no cause reported),VWM 18,Pointed traffic jam (not reported),No Cause Reported,Rush,High Intensity,10,M-E
3282311,2022-11-18,2022-11-18,16:33:29,16:38:01,14893.0,3285000.0,"4,533",180.3,183.4,A,2,A2,descending,Maarheeze,Leende,Maastricht,Eindhoven,rush hour traffic jam (no cause reported),VWM 5,Pointed traffic jam (not reported),No Cause Reported,Rush,High Intensity,10,M-E
3277672,2022-11-16,2022-11-16,17:10:29,17:15:02,17385.0,3821000.0,"4,550",176.2,172.6,A,2,A2,ascending,Leenderheide/Randweg N2,Valkenswaard,Eindhoven,Maastricht,rush hour traffic jam (no cause reported),VWM 5,Pointed traffic jam (not reported),No Cause Reported,Crowd or Busyness,High Intensity,10,M-E
3281687,2022-11-18,2022-11-18,14:27:28,14:31:00,8398.0,2377000.0,"3,533",159.8,157.4,A,2,A2,ascending,Batadorp,De Hogt,Eindhoven,Maastricht,traffic jam outside rush hour (no cause reported),VWM 4,File outside striker (no cause reported),No Cause Reported,Rush,High Intensity,10,M-E
3281802,2022-11-18,2022-11-18,15:14:27,15:19:00,17320.0,3807000.0,"4,550",164.4,167.8,A,2,A2,descending,De Hogt,Batadorp,Maastricht,Eindhoven,rush hour traffic jam (no cause reported),VWM 5,Pointed traffic jam (not reported),No Cause Reported,Rush,High Intensity,10,M-E
3282067,2022-11-18,2022-11-18,16:00:29,16:08:00,17075.0,2272000.0,"7,517",164.3,166.6,A,2,A2,descending,De Hogt,Batadorp,Maastricht,Eindhoven,rush hour traffic jam (no cause reported),VWM 8,Pointed traffic jam (not reported),No Cause Reported,Rush,High Intensity,10,M-E
3282132,2022-11-18,2022-11-18,16:09:28,16:12:00,5150.0,2033000.0,"2,533",164.4,166.4,A,2,A2,descending,De Hogt,Batadorp,Maastricht,Eindhoven,rush hour traffic jam (no cause reported),VWM 3,Pointed traffic jam (not reported),No Cause Reported,Crowd or Busyness,High Intensity,10,M-E
3282613,2022-11-18,2022-11-18,17:17:29,17:32:02,33930.0,2332000.0,"14,550",179.5,182.1,A,2,A2,descending,Maarheeze,Leende,Maastricht,Eindhoven,rush hour traffic jam (no cause reported),VWM 15,Pointed traffic jam (not reported),No Cause Reported,Rush,High Intensity,10,M-E
3277496,2022-11-16,2022-11-16,16:43:28,16:46:01,6567.0,2575000.0,"2,550",176.2,174.0,A,2,A2,ascending,Leenderheide/Randweg N2,Valkenswaard,Eindhoven,Maastricht,rush hour traffic jam (no cause reported),VWM 3,Pointed traffic jam (not reported),No Cause Reported,Rush,High Intensity,10,M-E
3278296,2022-11-17,2022-11-17,06:45:23,06:57:01,31313.0,2692000.0,"11,633",164.3,166.4,A,2,A2,descending,De Hogt,Batadorp,Maastricht,Eindhoven,rush hour traffic jam (no cause reported),VWM 12,Pointed traffic jam (not reported),No Cause Reported,Rush,High Intensity,10,M-E
3281817,2022-11-18,2022-11-18,15:17:28,15:30:02,28222.0,2246000.0,"12,567",158.0,155.9,A,2,A2,ascending,Batadorp,De Hogt,Eindhoven,Maastricht,rush hour traffic jam (no cause reported),VWM 13,Pointed traffic jam (not reported),No Cause Reported,Rush,High Intensity,10,M-E
3282214,2022-11-18,2022-11-18,16:19:29,16:24:01,10510.0,2318000.0,"4,533",164.3,166.4,A,2,A2,descending,De Hogt,Batadorp,Maastricht,Eindhoven,rush hour traffic jam (no cause reported),VWM 5,Pointed traffic jam (not reported),No Cause Reported,Rush,High Intensity,10,M-E
3282248,2022-11-18,2022-11-18,16:25:29,16:27:00,3488.0,2300000.0,"1,517",181.2,183.5,A,2,A2,descending,Maarheeze,Leende,Maastricht,Eindhoven,rush hour traffic jam (no cause reported),VWM 2,Pointed traffic jam (not reported),No Cause Reported,Rush,High Intensity,10,M-E
3283589,2022-11-21,2022-11-21,07:16:24,07:18:00,3520.0,2200000.0,"1,600",176.7,178.9,A,2,A2,descending,Leende,Valkenswaard,Maastricht,Eindhoven,rush hour traffic jam (no cause reported),VWM 2,Pointed traffic jam (not reported),No Cause Reported,Crowd or Busyness,High Intensity,10,M-E
3283680,2022-11-21,2022-11-21,07:33:25,07:37:01,10080.0,2800000.0,"3,600",173.9,176.7,A,2,A2,descending,Valkenswaard,Leenderheide/Randweg N2,Maastricht,Eindhoven,rush hour traffic jam (no cause reported),VWM 4,Pointed traffic jam (not reported),No Cause Reported,Rush,High Intensity,10,M-E
3279373,2022-11-17,2022-11-17,08:59:28,09:17:01,44133.0,2515000.0,"17,550",164.3,166.4,A,2,A2,descending,De Hogt,Batadorp,Maastricht,Eindhoven,rush hour traffic jam (no cause reported),VWM 18,Pointed traffic jam (not reported),No Cause Reported,Rush,High Intensity,10,M-E
3281824,2022-11-18,2022-11-18,15:19:28,15:22:02,7760.0,3023000.0,"2,567",164.3,167.4,A,2,A2,descending,De Hogt,Batadorp,Maastricht,Eindhoven,rush hour traffic jam (no cause reported),VWM 3,Pointed traffic jam (not reported),No Cause Reported,Rush,High Intensity,10,M-E
3282374,2022-11-18,2022-11-18,16:42:29,16:44:00,5157.0,3400000.0,"1,517",163.5,166.9,A,2,A2,descending,De Hogt,Batadorp,Maastricht,Eindhoven,rush hour traffic jam (no cause reported),VWM 2,Pointed traffic jam (not reported),No Cause Reported,Rush,High Intensity,10,M-E
3282660,2022-11-18,2022-11-18,17:23:29,17:32:02,23603.0,2761000.0,"8,550",164.4,166.5,A,2,A2,descending,De Hogt,Batadorp,Maastricht,Eindhoven,rush hour traffic jam (no cause reported),VWM 9,Pointed traffic jam (not reported),No Cause Reported,Rush,High Intensity,10,M-E
3282850,2022-11-18,2022-11-18,18:01:28,18:04:01,7803.0,3060000.0,"2,550",178.5,175.1,A,2,A2,ascending,Valkenswaard,Leende,Eindhoven,Maastricht,rush hour traffic jam (no cause reported),VWM 3,Pointed traffic jam (not reported),No Cause Reported,Rush,High Intensity,10,M-E
3283558,2022-11-21,2022-11-21,07:08:24,07:10:02,3757.0,2300000.0,"1,633",160.8,158.5,A,2,A2,ascending,Batadorp,De Hogt,Eindhoven,Maastricht,rush hour traffic jam (no cause reported),VWM 2,Pointed traffic jam (not reported),No Cause Reported,Crowd or Busyness,High Intensity,10,M-E
3283559,2022-11-21,2022-11-21,07:09:24,07:12:00,5888.0,2265000.0,"2,600",174.8,176.8,A,2,A2,descending,Valkenswaard,Leenderheide/Randweg N2,Maastricht,Eindhoven,rush hour traffic jam (no cause reported),VWM 3,Pointed traffic jam (not reported),No Cause Reported,Rush,High Intensity,10,M-E
3283662,2022-11-21,2022-11-21,07:30:25,08:15:03,121105.0,2713000.0,"44,633",162.8,160.6,A,2,A2,ascending,Batadorp,De Hogt,Eindhoven,Maastricht,rush hour traffic jam (no cause reported),VWM 45,Pointed traffic jam (not reported),No Cause Reported,Crowd or Busyness,High Intensity,10,M-E
3283895,2022-11-21,2022-11-21,07:59:26,08:05:02,20160.0,3600000.0,"5,600",175.9,179.2,A,2,A2,descending,Valkenswaard,Leenderheide/Randweg N2,Maastricht,Eindhoven,rush hour traffic jam (no cause reported),VWM 6,Pointed traffic jam (not reported),No Cause Reported,Rush,High Intensity,10,M-E
3277960,2022-11-16,2022-11-16,17:44:29,17:46:01,3067.0,2000000.0,"1,533",158.2,156.2,A,2,A2,ascending,Batadorp,De Hogt,Eindhoven,Maastricht,rush hour traffic jam (no cause reported),VWM 2,Pointed traffic jam (not reported),No Cause Reported,Rush,High Intensity,10,M-E
3204214,2022-10-03,2022-10-03,09:52:25,09:59:01,17105.0,2592000.0,"6,600",160.2,163.0,A,2,A2,descending,De Hogt,Batadorp,Maastricht,Eindhoven,rush hour traffic jam (no cause reported),VWM 7,Pointed traffic jam (not reported),No Cause Reported,Crowd or Busyness,High Intensity,11,M-E
3206120,2022-10-04,2022-10-04,08:58:27,09:01:00,5355.0,2100000.0,"2,550",164.1,166.2,A,2,A2,descending,De Hogt,Batadorp,Maastricht,Eindhoven,rush hour traffic jam (no cause reported),VWM 3,Pointed traffic jam (not reported),No Cause Reported,Rush,High Intensity,11,M-E
3206937,2022-10-04,2022-10-04,17:02:29,17:38:03,118938.0,3344000.0,"35,567",177.1,174.4,A,2,A2,ascending,Valkenswaard,Leende,Eindhoven,Maastricht,rush hour traffic jam (no cause reported),VWM 36,Pointed traffic jam (not reported),No Cause Reported,Rush,High Intensity,11,M-E
3207133,2022-10-04,2022-10-04,17:25:29,17:29:01,7850.0,2222000.0,"3,533",156.1,158.3,A,2,A2,descending,De Hogt,Batadorp,Maastricht,Eindhoven,rush hour traffic jam (no cause reported),VWM 4,Pointed traffic jam (not reported),No Cause Reported,Rush,High Intensity,11,M-E
3203273,2022-10-02,2022-10-02,16:09:24,16:29:53,71542.0,3493000.0,"20,483",163.2,165.7,A,2,A2,descending,De Hogt,Batadorp,Maastricht,Eindhoven,police control post,VWM 4,Police control post,Police check,Police control,Other causes,11,M-E
3203725,2022-10-03,2022-10-03,07:56:26,08:43:00,186057.0,3995000.0,"46,567",174.8,177.0,A,2,A2,descending,Valkenswaard,Leenderheide/Randweg N2,Maastricht,Eindhoven,rush hour traffic jam (no cause reported),VWM 47,Pointed traffic jam (not reported),No Cause Reported,Rush,High Intensity,11,M-E
3205048,2022-10-03,2022-10-03,17:46:28,17:49:01,6925.0,2716000.0,"2,550",169.1,166.2,A,2,A2,ascending,De Hogt,Leenderheide,Eindhoven,Maastricht,rush hour traffic jam (no cause reported),VWM 3,Pointed traffic jam (not reported),No Cause Reported,Crowd or Busyness,High Intensity,11,M-E
3205089,2022-10-03,2022-10-03,17:53:28,17:55:04,6400.0,4000000.0,"1,600",169.2,165.2,A,2,A2,ascending,De Hogt,Leenderheide,Eindhoven,Maastricht,rush hour traffic jam (no cause reported),VWM 2,Pointed traffic jam (not reported),No Cause Reported,Rush,High Intensity,11,M-E
3205401,2022-10-04,2022-10-04,07:12:24,07:14:00,3200.0,2000000.0,"1,600",164.1,166.1,A,2,A2,descending,De Hogt,Batadorp,Maastricht,Eindhoven,rush hour traffic jam (no cause reported),VWM 2,Pointed traffic jam (not reported),No Cause Reported,Rush,High Intensity,11,M-E
3205548,2022-10-04,2022-10-04,07:43:26,08:45:06,281953.0,4572000.0,"61,667",181.5,183.6,A,2,A2,descending,Maarheeze,Leende,Maastricht,Eindhoven,rush hour traffic jam (no cause reported),VWM 62,Pointed traffic jam (not reported),No Cause Reported,Rush,High Intensity,11,M-E
3205938,2022-10-04,2022-10-04,08:34:27,08:37:01,5777.0,2251000.0,"2,567",179.6,181.9,A,2,A2,descending,Maarheeze,Leende,Maastricht,Eindhoven,rush hour traffic jam (no cause reported),VWM 3,Pointed traffic jam (not reported),No Cause Reported,Rush,High Intensity,11,M-E
3206021,2022-10-04,2022-10-04,08:44:29,08:50:05,20747.0,3705000.0,"5,600",175.3,178.4,A,2,A2,descending,Valkenswaard,Leenderheide/Randweg N2,Maastricht,Eindhoven,rush hour traffic jam (no cause reported),VWM 6,Pointed traffic jam (not reported),No Cause Reported,Rush,High Intensity,11,M-E
3206022,2022-10-04,2022-10-04,08:44:29,08:50:05,15167.0,2708000.0,"5,600",163.5,166.2,A,2,A2,descending,De Hogt,Batadorp,Maastricht,Eindhoven,rush hour traffic jam (no cause reported),VWM 6,Pointed traffic jam (not reported),No Cause Reported,Rush,High Intensity,11,M-E
3203283,2022-10-02,2022-10-02,16:28:24,16:37:01,22073.0,2562000.0,"8,617",163.4,166.1,A,2,A2,descending,De Hogt,Batadorp,Maastricht,Eindhoven,traffic jam outside rush hour (no cause reported),VWM 9,File outside striker (no cause reported),No Cause Reported,Rush,High Intensity,11,M-E
3203454,2022-10-03,2022-10-03,07:00:24,07:04:01,11530.0,3188000.0,"3,617",164.4,167.0,A,2,A2,descending,De Hogt,Batadorp,Maastricht,Eindhoven,rush hour traffic jam (no cause reported),VWM 4,Pointed traffic jam (not reported),No Cause Reported,Rush,High Intensity,11,M-E
