NL Site Number,File Start Date,File End Date,File Start Time,File End Time,File Severity,Average Length,File Duration,Hectometer Head,Hectometer Tail,Route Letter,Route Number,Route Description,Hectometering Direction,Head Road Section From,Head Road Section To,Trajectory From,Trajectory To,Cause Ground Detail,Cause Progression,Cause 1,Cause 2,Cause 3,Cause 4,Month
3243986,2022-10-27,2022-10-27,17:27:28,17:30:02,5340.0,2081000.0,"2,567",160.0,162.0,A,50,A50,descending,Renkum,Heteren,Arnhem,Oss,rush hour traffic jam (no cause reported),VWM 3,Rush Hour Traffic Jam (No Cause Reported),No Cause Reported,Crowd or Busyness,High Intensity,11
3246853,2022-10-29,2022-10-29,15:31:26,16:01:00,80190.0,2712000.0,"29,567",157.4,160.5,A,50,A50,descending,Heteren,Valburg,Arnhem,Oss,traffic jam outside rush hour (no cause reported),VWM 30,Off-Peak Traffic Jam (No Cause Reported),No Cause Reported,Crowd or Busyness,High Intensity,11
3246910,2022-10-29,2022-10-29,17:10:26,17:36:00,64453.0,2521000.0,"25,567",155.3,157.7,A,50,A50,descending,Heteren,Valburg,Arnhem,Oss,traffic jam outside rush hour (no cause reported),VWM 26,Off-Peak Traffic Jam (No Cause Reported),No Cause Reported,Crowd or Busyness,High Intensity,11
3247172,2022-10-30,2022-10-30,16:22:25,16:36:00,30490.0,2245000.0,"13,583",162.0,159.8,A,50,A50,ascending,Heteren,Renkum,Oss,Arnhem,traffic jam outside rush hour (no cause reported),VWM 14,Off-Peak Traffic Jam (No Cause Reported),No Cause Reported,Crowd or Busyness,High Intensity,11
3247771,2022-10-31,2022-10-31,08:06:26,08:13:00,18727.0,2852000.0,"6,567",159.6,157.1,A,50,A50,ascending,Valburg,Heteren,Oss,Arnhem,rush hour traffic jam (no cause reported),VWM 7,Rush Hour Traffic Jam (No Cause Reported),No Cause Reported,Crowd or Busyness,High Intensity,11
3244474,2022-10-28,2022-10-28,06:45:22,07:17:35,124510.0,3865000.0,"32,217",153.2,155.7,A,50,A50,descending,Valburg,Tacitusbrug,Arnhem,Oss,accident (len),VWM 2,Accidents,Accident,Accident,Accident,11
3248745,2022-10-31,2022-10-31,16:54:28,16:56:01,3410.0,2200000.0,"1,550",161.2,163.4,A,50,A50,descending,Renkum,Rijnbrug,Arnhem,Oss,rush hour traffic jam (no cause reported),VWM 2,Rush Hour Traffic Jam (No Cause Reported),No Cause Reported,Crowd or Busyness,High Intensity,11
3248785,2022-10-31,2022-10-31,16:59:28,17:03:00,12313.0,3485000.0,"3,533",160.6,164.0,A,50,A50,descending,Renkum,Heteren,Arnhem,Oss,rush hour traffic jam (no cause reported),VWM 4,Rush Hour Traffic Jam (No Cause Reported),No Cause Reported,Crowd or Busyness,High Intensity,11
3246059,2022-10-28,2022-10-28,16:48:29,17:07:01,82155.0,4433000.0,"18,533",162.1,164.3,A,50,A50,descending,Renkum,Rijnbrug,Arnhem,Oss,rush hour traffic jam (no cause reported),VWM 19,Rush Hour Traffic Jam (No Cause Reported),No Cause Reported,Crowd or Busyness,High Intensity,11
3246192,2022-10-28,2022-10-28,17:12:28,17:27:02,54357.0,3732000.0,"14,567",162.1,164.2,A,50,A50,descending,Grijsoord,Renkum,Arnhem,Oss,rush hour traffic jam (no cause reported),VWM 15,Rush Hour Traffic Jam (No Cause Reported),No Cause Reported,Crowd or Busyness,High Intensity,11
3244499,2022-10-28,2022-10-28,08:43:26,09:19:24,93903.0,2611000.0,"35,967",159.9,157.9,A,50,A50,ascending,Heteren,Rijnbrug,Oss,Arnhem,defective truck (s),VWM 1,Defective Truck(s),Defective Truck,Incident (Stranded Vehicle),Incident,11
3247229,2022-10-30,2022-10-30,17:44:25,17:47:00,6297.0,2437000.0,"2,583",162.1,159.7,A,50,A50,ascending,Heteren,Renkum,Oss,Arnhem,traffic jam outside rush hour (no cause reported),VWM 3,Off-Peak Traffic Jam (No Cause Reported),No Cause Reported,Crowd or Busyness,High Intensity,11
3244015,2022-10-27,2022-10-27,17:31:29,17:34:01,5368.0,2119000.0,"2,533",161.5,163.6,A,50,A50,descending,Renkum,Rijnbrug,Arnhem,Oss,rush hour traffic jam (no cause reported),VWM 3,Rush Hour Traffic Jam (No Cause Reported),No Cause Reported,Crowd or Busyness,High Intensity,11
3246363,2022-10-28,2022-10-28,17:39:28,17:49:01,30220.0,3164000.0,"9,550",158.0,160.3,A,50,A50,descending,Heteren,Valburg,Arnhem,Oss,rush hour traffic jam (no cause reported),VWM 10,Rush Hour Traffic Jam (No Cause Reported),No Cause Reported,Crowd or Busyness,High Intensity,11
3248833,2022-10-31,2022-10-31,17:05:28,17:10:02,16337.0,3577000.0,"4,567",159.8,163.5,A,50,A50,descending,Renkum,Heteren,Arnhem,Oss,rush hour traffic jam (no cause reported),VWM 5,Rush Hour Traffic Jam (No Cause Reported),No Cause Reported,Crowd or Busyness,High Intensity,11
3247659,2022-10-31,2022-10-31,07:49:26,08:09:02,59617.0,3042000.0,"19,600",159.5,156.5,A,50,A50,ascending,Valburg,Heteren,Oss,Arnhem,rush hour traffic jam (no cause reported),VWM 20,Rush Hour Traffic Jam (No Cause Reported),No Cause Reported,Crowd or Busyness,High Intensity,11
3247822,2022-10-31,2022-10-31,08:13:26,08:19:00,15935.0,2863000.0,"5,567",159.7,157.4,A,50,A50,ascending,Heteren,Rijnbrug,Oss,Arnhem,rush hour traffic jam (no cause reported),VWM 6,Rush Hour Traffic Jam (No Cause Reported),No Cause Reported,Crowd or Busyness,High Intensity,11
3247916,2022-10-31,2022-10-31,08:26:27,08:31:01,11550.0,2529000.0,"4,567",159.6,157.4,A,50,A50,ascending,Heteren,Rijnbrug,Oss,Arnhem,rush hour traffic jam (no cause reported),VWM 5,Rush Hour Traffic Jam (No Cause Reported),No Cause Reported,Crowd or Busyness,High Intensity,11
3248031,2022-10-31,2022-10-31,08:45:27,08:47:01,5797.0,3700000.0,"1,567",159.6,156.0,A,50,A50,ascending,Heteren,Rijnbrug,Oss,Arnhem,rush hour traffic jam (no cause reported),VWM 2,Rush Hour Traffic Jam (No Cause Reported),No Cause Reported,Crowd or Busyness,High Intensity,11
3248076,2022-10-31,2022-10-31,08:56:26,09:01:00,11848.0,2595000.0,"4,567",159.5,157.1,A,50,A50,ascending,Valburg,Heteren,Oss,Arnhem,rush hour traffic jam (no cause reported),VWM 5,Rush Hour Traffic Jam (No Cause Reported),No Cause Reported,Crowd or Busyness,High Intensity,11
3248523,2022-10-31,2022-10-31,16:20:28,16:49:00,117552.0,4120000.0,"28,533",156.1,158.3,A,50,A50,descending,Heteren,Valburg,Arnhem,Oss,rush hour traffic jam (no cause reported),VWM 29,Rush Hour Traffic Jam (No Cause Reported),No Cause Reported,Crowd or Busyness,High Intensity,11
3243858,2022-10-27,2022-10-27,17:12:29,17:14:01,3373.0,2200000.0,"1,533",153.4,155.6,A,50,A50,descending,Valburg,Tacitusbrug,Arnhem,Oss,rush hour traffic jam (no cause reported),VWM 2,Rush Hour Traffic Jam (No Cause Reported),No Cause Reported,Crowd or Busyness,High Intensity,11
3246600,2022-10-29,2022-10-29,07:17:19,07:20:51,7420.0,2100000.0,"3,533",160.7,162.8,A,50,A50,descending,Renkum,Heteren,Arnhem,Oss,traffic jam outside rush hour (no cause reported),VWM 4,Off-Peak Traffic Jam (No Cause Reported),No Cause Reported,Crowd or Busyness,High Intensity,11
3247716,2022-10-31,2022-10-31,07:57:26,07:59:00,3603.0,2300000.0,"1,567",159.8,157.5,A,50,A50,ascending,Heteren,Rijnbrug,Oss,Arnhem,rush hour traffic jam (no cause reported),VWM 2,Rush Hour Traffic Jam (No Cause Reported),No Cause Reported,Crowd or Busyness,High Intensity,11
3247964,2022-10-31,2022-10-31,08:34:26,08:41:00,19995.0,3045000.0,"6,567",159.7,157.4,A,50,A50,ascending,Heteren,Rijnbrug,Oss,Arnhem,rush hour traffic jam (no cause reported),VWM 7,Rush Hour Traffic Jam (No Cause Reported),No Cause Reported,Crowd or Busyness,High Intensity,11
3248049,2022-10-31,2022-10-31,08:49:27,08:53:00,9763.0,2750000.0,"3,550",159.7,157.2,A,50,A50,ascending,Heteren,Rijnbrug,Oss,Arnhem,rush hour traffic jam (no cause reported),VWM 4,Rush Hour Traffic Jam (No Cause Reported),No Cause Reported,Crowd or Busyness,High Intensity,11
3248812,2022-10-31,2022-10-31,17:03:28,17:05:02,5953.0,3800000.0,"1,567",159.3,163.1,A,50,A50,descending,Renkum,Heteren,Arnhem,Oss,rush hour traffic jam (no cause reported),VWM 2,Rush Hour Traffic Jam (No Cause Reported),No Cause Reported,Crowd or Busyness,High Intensity,11
3236218,2022-10-21,2022-10-21,16:44:28,16:46:02,4230.0,2700000.0,"1,567",160.8,158.1,A,50,A50,ascending,Heteren,Rijnbrug,Oss,Arnhem,rush hour traffic jam (no cause reported),VWM 2,Rush Hour Traffic Jam (No Cause Reported),No Cause Reported,Crowd or Busyness,High Intensity,11
3238074,2022-10-24,2022-10-24,13:02:26,14:21:43,415512.0,5241000.0,"79,283",153.4,157.1,A,50,A50,descending,Valburg,Tacitusbrug,Arnhem,Oss,accident and (traffic jam outside striker without cause),VWM 38,Accidents,Accident,Accident,Accident,11
3238935,2022-10-24,2022-10-24,17:53:28,18:02:02,23447.0,2737000.0,"8,567",161.1,163.7,A,50,A50,descending,Renkum,Rijnbrug,Arnhem,Oss,rush hour traffic jam (no cause reported),VWM 9,Rush Hour Traffic Jam (No Cause Reported),No Cause Reported,Crowd or Busyness,High Intensity,11
3240135,2022-10-25,2022-10-25,16:25:28,16:27:01,4185.0,2700000.0,"1,550",158.2,160.9,A,50,A50,descending,Heteren,Valburg,Arnhem,Oss,rush hour traffic jam (no cause reported),VWM 2,Rush Hour Traffic Jam (No Cause Reported),No Cause Reported,Crowd or Busyness,High Intensity,11
3238915,2022-10-24,2022-10-24,17:49:28,17:52:01,6375.0,2500000.0,"2,550",161.1,163.6,A,50,A50,descending,Renkum,Rijnbrug,Arnhem,Oss,rush hour traffic jam (no cause reported),VWM 3,Rush Hour Traffic Jam (No Cause Reported),No Cause Reported,Crowd or Busyness,High Intensity,11
3240511,2022-10-25,2022-10-25,17:20:29,17:52:03,102216.0,3238000.0,"31,567",156.8,158.8,A,50,A50,descending,Heteren,Valburg,Arnhem,Oss,rush hour traffic jam (no cause reported),VWM 32,Rush Hour Traffic Jam (No Cause Reported),No Cause Reported,Crowd or Busyness,High Intensity,11
3238041,2022-10-24,2022-10-24,12:04:26,12:06:00,4230.0,2700000.0,"1,567",157.0,159.7,A,50,A50,descending,Heteren,Valburg,Arnhem,Oss,traffic jam outside rush hour (no cause reported),VWM 2,Off-Peak Traffic Jam (No Cause Reported),No Cause Reported,Crowd or Busyness,High Intensity,11
3240149,2022-10-25,2022-10-25,16:27:29,16:52:02,87808.0,3577000.0,"24,550",160.2,162.3,A,50,A50,descending,Renkum,Heteren,Arnhem,Oss,rush hour traffic jam (no cause reported),VWM 25,Rush Hour Traffic Jam (No Cause Reported),No Cause Reported,Crowd or Busyness,High Intensity,11
3241268,2022-10-26,2022-10-26,10:25:27,11:15:49,268500.0,5331000.0,"50,367",155.6,158.6,A,50,A50,descending,Heteren,Valburg,Arnhem,Oss,defect vehicle (with clean -up/storage room),VWM 5,Defective Vehicle(s),Defective Vehicle,Incident (Stranded Vehicle),Incident,11
3239279,2022-10-25,2022-10-25,07:47:25,07:51:02,7953.0,2199000.0,"3,617",155.1,157.2,A,50,A50,descending,Heteren,Valburg,Arnhem,Oss,rush hour traffic jam (no cause reported),VWM 4,Rush Hour Traffic Jam (No Cause Reported),No Cause Reported,Crowd or Busyness,High Intensity,11
3236266,2022-10-21,2022-10-21,16:48:28,17:15:02,82123.0,3091000.0,"26,567",159.8,156.8,A,50,A50,ascending,Heteren,Rijnbrug,Oss,Arnhem,rush hour traffic jam (no cause reported),VWM 27,Rush Hour Traffic Jam (No Cause Reported),No Cause Reported,Crowd or Busyness,High Intensity,11
3242202,2022-10-26,2022-10-26,17:26:28,18:14:00,213310.0,4488000.0,"47,533",151.7,155.4,A,50,A50,descending,Valburg,Tacitusbrug,Arnhem,Oss,rush hour traffic jam (no cause reported),VWM 48,Rush Hour Traffic Jam (No Cause Reported),No Cause Reported,Crowd or Busyness,High Intensity,11
3242010,2022-10-26,2022-10-26,17:02:28,17:32:01,102294.0,3462000.0,"29,550",158.4,160.7,A,50,A50,descending,Heteren,Valburg,Arnhem,Oss,rush hour traffic jam (no cause reported),VWM 30,Rush Hour Traffic Jam (No Cause Reported),No Cause Reported,Crowd or Busyness,High Intensity,11
3240879,2022-10-25,2022-10-25,18:21:28,18:23:01,4030.0,2600000.0,"1,550",160.3,162.9,A,50,A50,descending,Renkum,Heteren,Arnhem,Oss,rush hour traffic jam (no cause reported),VWM 2,Rush Hour Traffic Jam (No Cause Reported),No Cause Reported,Crowd or Busyness,High Intensity,11
3240443,2022-10-25,2022-10-25,17:12:29,17:14:01,3373.0,2200000.0,"1,533",155.1,157.3,A,50,A50,descending,Heteren,Valburg,Arnhem,Oss,rush hour traffic jam (no cause reported),VWM 2,Rush Hour Traffic Jam (No Cause Reported),No Cause Reported,Crowd or Busyness,High Intensity,11
3240889,2022-10-25,2022-10-25,18:24:27,18:28:00,10798.0,3042000.0,"3,550",160.4,163.8,A,50,A50,descending,Renkum,Heteren,Arnhem,Oss,rush hour traffic jam (no cause reported),VWM 4,Rush Hour Traffic Jam (No Cause Reported),No Cause Reported,Crowd or Busyness,High Intensity,11
3238648,2022-10-24,2022-10-24,17:07:28,17:32:00,88534.0,3609000.0,"24,533",159.7,162.4,A,50,A50,descending,Renkum,Heteren,Arnhem,Oss,rush hour traffic jam (no cause reported),VWM 25,Rush Hour Traffic Jam (No Cause Reported),No Cause Reported,Crowd or Busyness,High Intensity,11
3240737,2022-10-25,2022-10-25,17:46:29,17:54:01,19310.0,2563000.0,"7,533",157.8,160.4,A,50,A50,descending,Heteren,Valburg,Arnhem,Oss,rush hour traffic jam (no cause reported),VWM 8,Rush Hour Traffic Jam (No Cause Reported),No Cause Reported,Crowd or Busyness,High Intensity,11
3240681,2022-10-25,2022-10-25,17:38:28,17:41:00,7327.0,2892000.0,"2,533",154.4,157.2,A,50,A50,descending,Heteren,Valburg,Arnhem,Oss,rush hour traffic jam (no cause reported),VWM 3,Rush Hour Traffic Jam (No Cause Reported),No Cause Reported,Crowd or Busyness,High Intensity,11
3241329,2022-10-26,2022-10-26,11:47:27,12:47:00,278813.0,4682000.0,"59,550",155.6,158.5,A,50,A50,descending,Heteren,Valburg,Arnhem,Oss,clean -up work,VWM 8,Opruimwerkzaamheden,Opruimwerkzaamheden,Incident (Cleanup Operations),Incident,11
3241908,2022-10-26,2022-10-26,16:47:28,16:49:02,3290.0,2100000.0,"1,567",153.0,155.1,A,50,A50,descending,Valburg,Tacitusbrug,Arnhem,Oss,rush hour traffic jam (no cause reported),VWM 2,Rush Hour Traffic Jam (No Cause Reported),No Cause Reported,Crowd or Busyness,High Intensity,11
3223754,2022-10-13,2022-10-13,18:34:27,18:54:00,78732.0,4027000.0,"19,550",156.5,158.6,A,50,A50,descending,Heteren,Valburg,Arnhem,Oss,rush hour traffic jam (no cause reported),VWM 20,Rush Hour Traffic Jam (No Cause Reported),No Cause Reported,Crowd or Busyness,High Intensity,11
3224541,2022-10-14,2022-10-14,14:37:28,14:41:01,11668.0,3287000.0,"3,550",155.5,158.7,A,50,A50,descending,Heteren,Valburg,Arnhem,Oss,traffic jam outside rush hour (no cause reported),VWM 4,Off-Peak Traffic Jam (No Cause Reported),No Cause Reported,Crowd or Busyness,High Intensity,11
3224639,2022-10-14,2022-10-14,14:58:28,15:01:01,5770.0,2263000.0,"2,550",161.3,163.5,A,50,A50,descending,Renkum,Rijnbrug,Arnhem,Oss,traffic jam outside rush hour (no cause reported),VWM 3,Off-Peak Traffic Jam (No Cause Reported),No Cause Reported,Crowd or Busyness,High Intensity,11
3225454,2022-10-14,2022-10-14,17:10:28,17:12:00,3067.0,2000000.0,"1,533",161.3,163.3,A,50,A50,descending,Renkum,Rijnbrug,Arnhem,Oss,rush hour traffic jam (no cause reported),VWM 2,Rush Hour Traffic Jam (No Cause Reported),No Cause Reported,Crowd or Busyness,High Intensity,11
3223148,2022-10-13,2022-10-13,17:11:28,17:44:03,126295.0,3876000.0,"32,583",157.0,162.2,A,50,A50,descending,Heteren,Valburg,Arnhem,Oss,rush hour traffic jam (no cause reported),VWM 33,Rush Hour Traffic Jam (No Cause Reported),No Cause Reported,Crowd or Busyness,High Intensity,11
3225425,2022-10-14,2022-10-14,17:05:29,17:09:00,8203.0,2333000.0,"3,517",160.2,162.4,A,50,A50,descending,Renkum,Heteren,Arnhem,Oss,rush hour traffic jam (no cause reported),VWM 4,Rush Hour Traffic Jam (No Cause Reported),No Cause Reported,Crowd or Busyness,High Intensity,11
3225491,2022-10-14,2022-10-14,17:16:28,17:51:01,122676.0,3551000.0,"34,550",157.0,160.9,A,50,A50,descending,Heteren,Valburg,Arnhem,Oss,rush hour traffic jam (no cause reported),VWM 35,Rush Hour Traffic Jam (No Cause Reported),No Cause Reported,Crowd or Busyness,High Intensity,11
3223571,2022-10-13,2022-10-13,17:57:28,17:59:01,5270.0,3400000.0,"1,550",157.2,160.6,A,50,A50,descending,Heteren,Valburg,Arnhem,Oss,rush hour traffic jam (no cause reported),VWM 2,Rush Hour Traffic Jam (No Cause Reported),No Cause Reported,Crowd or Busyness,High Intensity,11
3222783,2022-10-13,2022-10-13,16:33:29,16:56:02,77600.0,3441000.0,"22,550",160.1,162.2,A,50,A50,descending,Renkum,Heteren,Arnhem,Oss,rush hour traffic jam (no cause reported),VWM 23,Rush Hour Traffic Jam (No Cause Reported),No Cause Reported,Crowd or Busyness,High Intensity,11
3224578,2022-10-14,2022-10-14,14:45:28,14:49:00,11380.0,3221000.0,"3,533",157.7,161.3,A,50,A50,descending,Heteren,Valburg,Arnhem,Oss,traffic jam outside rush hour (no cause reported),VWM 4,Off-Peak Traffic Jam (No Cause Reported),No Cause Reported,Crowd or Busyness,High Intensity,11
3223091,2022-10-13,2022-10-13,17:06:29,17:09:01,5130.0,2025000.0,"2,533",155.2,157.2,A,50,A50,descending,Heteren,Valburg,Arnhem,Oss,rush hour traffic jam (no cause reported),VWM 3,Rush Hour Traffic Jam (No Cause Reported),No Cause Reported,Crowd or Busyness,High Intensity,11
3227921,2022-10-18,2022-10-18,06:33:22,09:51:01,1757215.0,8891000.0,"197,650",159.3,157.1,A,50,A50,ascending,Valburg,Heteren,Oss,Arnhem,rush hour traffic jam (no cause reported),VWM 3,Rush Hour Traffic Jam (No Cause Reported),No Cause Reported,Crowd or Busyness,High Intensity,11
3222702,2022-10-13,2022-10-13,16:25:28,16:30:05,9610.0,2082000.0,"4,617",155.5,157.5,A,50,A50,descending,Heteren,Valburg,Arnhem,Oss,rush hour traffic jam (no cause reported),VWM 5,Rush Hour Traffic Jam (No Cause Reported),No Cause Reported,Crowd or Busyness,High Intensity,11
3224599,2022-10-14,2022-10-14,14:49:27,14:52:00,8838.0,3466000.0,"2,550",158.7,162.2,A,50,A50,descending,Heteren,Valburg,Arnhem,Oss,traffic jam outside rush hour (no cause reported),VWM 3,Off-Peak Traffic Jam (No Cause Reported),No Cause Reported,Crowd or Busyness,High Intensity,11
3225296,2022-10-14,2022-10-14,16:46:29,16:49:00,7550.0,3000000.0,"2,517",161.1,164.1,A,50,A50,descending,Renkum,Rijnbrug,Arnhem,Oss,rush hour traffic jam (no cause reported),VWM 3,Rush Hour Traffic Jam (No Cause Reported),No Cause Reported,Crowd or Busyness,High Intensity,11
3227889,2022-10-18,2022-10-18,05:57:20,08:07:01,914422.0,7051000.0,"129,683",150.7,155.5,A,50,A50,descending,Valburg,Ewijk,Arnhem,Oss,accident (in a pointed file),VWM 18,Accidents,Accident,Accident,Accident,11
3223393,2022-10-13,2022-10-13,17:37:28,18:22:02,242048.0,5431000.0,"44,567",151.9,158.0,A,50,A50,descending,Valburg,Tacitusbrug,Arnhem,Oss,rush hour traffic jam (no cause reported),VWM 45,Rush Hour Traffic Jam (No Cause Reported),No Cause Reported,Crowd or Busyness,High Intensity,11
3223489,2022-10-13,2022-10-13,17:46:29,17:50:05,10080.0,2800000.0,"3,600",160.3,163.1,A,50,A50,descending,Renkum,Heteren,Arnhem,Oss,rush hour traffic jam (no cause reported),VWM 4,Rush Hour Traffic Jam (No Cause Reported),No Cause Reported,Crowd or Busyness,High Intensity,11
3223706,2022-10-13,2022-10-13,18:20:28,18:23:01,5165.0,2025000.0,"2,550",155.5,157.5,A,50,A50,descending,Heteren,Valburg,Arnhem,Oss,rush hour traffic jam (no cause reported),VWM 3,Rush Hour Traffic Jam (No Cause Reported),No Cause Reported,Crowd or Busyness,High Intensity,11
3228153,2022-10-18,2022-10-18,07:36:25,07:38:01,4160.0,2600000.0,"1,600",161.8,164.4,A,50,A50,descending,Renkum,Rijnbrug,Arnhem,Oss,rush hour traffic jam (no cause reported),VWM 2,Rush Hour Traffic Jam (No Cause Reported),No Cause Reported,Crowd or Busyness,High Intensity,11
3224611,2022-10-14,2022-10-14,14:52:28,14:56:00,8363.0,2367000.0,"3,533",160.1,162.7,A,50,A50,descending,Renkum,Heteren,Arnhem,Oss,traffic jam outside rush hour (no cause reported),VWM 4,Off-Peak Traffic Jam (No Cause Reported),No Cause Reported,Crowd or Busyness,High Intensity,11
3228405,2022-10-18,2022-10-18,08:07:26,08:13:02,13493.0,2410000.0,"5,600",154.4,156.9,A,50,A50,descending,Heteren,Valburg,Arnhem,Oss,rush hour traffic jam (no cause reported),VWM 6,Rush Hour Traffic Jam (No Cause Reported),No Cause Reported,Crowd or Busyness,High Intensity,11
3228446,2022-10-18,2022-10-18,08:12:27,08:14:01,4073.0,2600000.0,"1,567",159.7,157.1,A,50,A50,ascending,Heteren,Rijnbrug,Oss,Arnhem,rush hour traffic jam (no cause reported),VWM 2,Rush Hour Traffic Jam (No Cause Reported),No Cause Reported,Crowd or Busyness,High Intensity,11
3226536,2022-10-17,2022-10-17,07:46:25,07:48:00,3167.0,2000000.0,"1,583",158.2,156.2,A,50,A50,ascending,Valburg,Heteren,Oss,Arnhem,rush hour traffic jam (no cause reported),VWM 2,Rush Hour Traffic Jam (No Cause Reported),No Cause Reported,Crowd or Busyness,High Intensity,11
3222925,2022-10-13,2022-10-13,16:49:28,17:20:03,102745.0,3360000.0,"30,583",160.2,162.9,A,50,A50,descending,Renkum,Heteren,Arnhem,Oss,rush hour traffic jam (no cause reported),VWM 31,Rush Hour Traffic Jam (No Cause Reported),No Cause Reported,Crowd or Busyness,High Intensity,11
3225241,2022-10-14,2022-10-14,16:38:28,16:45:02,15632.0,2380000.0,"6,567",159.7,162.2,A,50,A50,descending,Renkum,Heteren,Arnhem,Oss,rush hour traffic jam (no cause reported),VWM 7,Rush Hour Traffic Jam (No Cause Reported),No Cause Reported,Crowd or Busyness,High Intensity,11
3228373,2022-10-18,2022-10-18,08:04:26,08:08:02,11120.0,3089000.0,"3,600",159.6,156.6,A,50,A50,ascending,Heteren,Rijnbrug,Oss,Arnhem,rush hour traffic jam (no cause reported),VWM 4,Rush Hour Traffic Jam (No Cause Reported),No Cause Reported,Crowd or Busyness,High Intensity,11
3228454,2022-10-18,2022-10-18,08:13:26,08:39:00,70700.0,2765000.0,"25,567",156.0,158.1,A,50,A50,descending,Heteren,Valburg,Arnhem,Oss,rush hour traffic jam (no cause reported),VWM 26,Rush Hour Traffic Jam (No Cause Reported),No Cause Reported,Crowd or Busyness,High Intensity,11
3223128,2022-10-13,2022-10-13,17:09:29,17:12:02,5100.0,2000000.0,"2,550",156.4,158.4,A,50,A50,descending,Heteren,Valburg,Arnhem,Oss,rush hour traffic jam (no cause reported),VWM 3,Rush Hour Traffic Jam (No Cause Reported),No Cause Reported,Crowd or Busyness,High Intensity,11
3225321,2022-10-14,2022-10-14,16:49:28,16:54:01,16030.0,3523000.0,"4,550",161.8,165.2,A,50,A50,descending,Renkum,Rijnbrug,Arnhem,Oss,rush hour traffic jam (no cause reported),VWM 5,Rush Hour Traffic Jam (No Cause Reported),No Cause Reported,Crowd or Busyness,High Intensity,11
3223733,2022-10-13,2022-10-13,18:28:28,18:32:02,7827.0,2194000.0,"3,567",157.1,159.2,A,50,A50,descending,Heteren,Valburg,Arnhem,Oss,rush hour traffic jam (no cause reported),VWM 4,Rush Hour Traffic Jam (No Cause Reported),No Cause Reported,Crowd or Busyness,High Intensity,11
3156406,2022-09-01,2022-09-01,08:32:27,08:34:00,4340.0,2800000.0,"1,550",158.8,156.0,A,50,A50,ascending,Valburg,Heteren,Oss,Arnhem,rush hour traffic jam (no cause reported),VWM 2,Rush Hour Traffic Jam (No Cause Reported),No Cause Reported,Crowd or Busyness,High Intensity,12
3173566,2022-09-13,2022-09-13,07:53:27,07:56:00,5830.0,2286000.0,"2,550",159.6,157.4,A,50,A50,ascending,Heteren,Rijnbrug,Oss,Arnhem,rush hour traffic jam (no cause reported),VWM 3,Rush Hour Traffic Jam (No Cause Reported),No Cause Reported,Crowd or Busyness,High Intensity,12
3173673,2022-09-13,2022-09-13,08:10:27,08:13:01,8010.0,3121000.0,"2,567",158.9,156.1,A,50,A50,ascending,Valburg,Heteren,Oss,Arnhem,rush hour traffic jam (no cause reported),VWM 3,Rush Hour Traffic Jam (No Cause Reported),No Cause Reported,Crowd or Busyness,High Intensity,12
3175473,2022-09-14,2022-09-14,07:48:26,08:02:00,44428.0,3275000.0,"13,567",159.6,157.5,A,50,A50,ascending,Heteren,Rijnbrug,Oss,Arnhem,rush hour traffic jam (no cause reported),VWM 14,Rush Hour Traffic Jam (No Cause Reported),No Cause Reported,Crowd or Busyness,High Intensity,12
3178507,2022-09-15,2022-09-15,17:21:29,17:23:00,3185.0,2100000.0,"1,517",157.0,159.1,A,50,A50,descending,Heteren,Valburg,Arnhem,Oss,rush hour traffic jam (no cause reported),VWM 2,Rush Hour Traffic Jam (No Cause Reported),No Cause Reported,Crowd or Busyness,High Intensity,12
3173492,2022-09-13,2022-09-13,07:41:26,07:43:00,3760.0,2400000.0,"1,567",160.5,158.1,A,50,A50,ascending,Heteren,Rijnbrug,Oss,Arnhem,rush hour traffic jam (no cause reported),VWM 2,Rush Hour Traffic Jam (No Cause Reported),No Cause Reported,Crowd or Busyness,High Intensity,12
3173938,2022-09-13,2022-09-13,08:52:28,08:55:04,5657.0,2176000.0,"2,600",159.7,157.5,A,50,A50,ascending,Heteren,Rijnbrug,Oss,Arnhem,rush hour traffic jam (no cause reported),VWM 3,Rush Hour Traffic Jam (No Cause Reported),No Cause Reported,Crowd or Busyness,High Intensity,12
3178748,2022-09-15,2022-09-15,17:49:28,17:51:00,3067.0,2000000.0,"1,533",161.2,163.2,A,50,A50,descending,Renkum,Rijnbrug,Arnhem,Oss,rush hour traffic jam (no cause reported),VWM 2,Rush Hour Traffic Jam (No Cause Reported),No Cause Reported,Crowd or Busyness,High Intensity,12
3173506,2022-09-13,2022-09-13,07:44:27,07:46:00,3100.0,2000000.0,"1,550",159.6,157.6,A,50,A50,ascending,Heteren,Rijnbrug,Oss,Arnhem,rush hour traffic jam (no cause reported),VWM 2,Rush Hour Traffic Jam (No Cause Reported),No Cause Reported,Crowd or Busyness,High Intensity,12
3174545,2022-09-13,2022-09-13,16:43:28,16:46:01,5767.0,2261000.0,"2,550",161.1,163.3,A,50,A50,descending,Renkum,Rijnbrug,Arnhem,Oss,rush hour traffic jam (no cause reported),VWM 3,Rush Hour Traffic Jam (No Cause Reported),No Cause Reported,Crowd or Busyness,High Intensity,12
